onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	go-critical	0	1	0.000	50	0.355	1	0
2.125	1.500	go-critical	0	1	0.000	50	0.343	1	0
4.750	1.500	go-noncritical	0	0	0.000	49	0.494	1	0
6.750	1.500	go-critical	0	1	0.000	50	0.374	1	0
9.750	1.500	junk	1	0	0.200	0	0.000	0	1
12.000	1.500	go-noncritical	0	0	0.000	49	0.380	1	0
14.625	1.500	go-critical	0	1	0.000	50	0.411	1	0
16.875	1.500	go-critical	0	1	0.000	50	0.464	1	0
19.500	1.500	failed stop-noncritical	1	0	0.100	49	0.424	1	0
23.125	1.500	failed stop-critical	1	1	0.100	50	0.415	1	0
25.500	1.500	go-noncritical	0	0	0.000	49	0.304	1	0
27.750	1.500	go-critical	0	1	0.000	50	0.350	1	0
31.875	1.500	failed stop-critical	1	1	0.200	50	0.625	1	0
35.875	1.500	successful stop-critical	1	1	0.150	0	0.000	0	1
38.875	1.500	go-critical	0	1	0.000	50	0.328	1	0
41.125	1.500	go-critical	0	1	0.000	50	0.310	1	0
43.375	1.500	go-noncritical	0	0	0.000	49	0.332	1	0
45.625	1.500	go-noncritical	0	0	0.000	49	0.402	1	0
47.750	1.500	go-noncritical	0	0	0.000	49	0.382	1	0
49.875	1.500	go-noncritical	0	0	0.000	49	0.392	1	0
52.500	1.500	go-critical	0	1	0.000	50	0.311	1	0
54.500	1.500	go-critical	0	1	0.000	50	0.383	1	0
57.125	1.500	go-critical	0	1	0.000	50	0.342	1	0
59.500	1.500	failed stop-noncritical	1	0	0.250	49	0.368	1	0
62.125	1.500	go-noncritical	0	0	0.000	49	0.278	1	0
64.875	1.500	junk	0	1	0.000	49	0.369	0	0
66.875	1.500	go-noncritical	0	0	0.000	49	0.328	1	0
69.125	1.500	go-noncritical	0	0	0.000	49	0.382	1	0
72.500	1.500	failed stop-noncritical	1	0	0.150	49	0.480	1	0
75.250	1.500	failed stop-critical	1	1	0.250	50	0.329	1	0
79.625	1.500	go-noncritical	0	0	0.000	49	0.362	1	0
84.000	1.500	go-noncritical	0	0	0.000	49	0.363	1	0
86.250	1.500	go-critical	0	1	0.000	50	0.324	1	0
89.125	1.500	go-critical	0	1	0.000	50	0.318	1	0
91.500	1.500	failed stop-critical	1	1	0.050	50	0.431	1	0
93.750	1.500	go-critical	0	1	0.000	50	0.381	1	0
95.750	1.500	go-critical	0	1	0.000	50	0.357	1	0
97.750	1.500	go-critical	0	1	0.000	50	0.373	1	0
99.750	1.500	go-noncritical	0	0	0.000	49	0.349	1	0
102.500	1.500	failed stop-critical	1	1	0.200	50	0.327	1	0
104.500	1.500	failed stop-noncritical	1	0	0.200	49	0.319	1	0
106.875	1.500	failed stop-critical	1	1	0.150	50	0.432	1	0
110.875	1.500	go-noncritical	0	0	0.000	49	0.384	1	0
113.000	1.500	go-noncritical	0	0	0.000	49	0.387	1	0
116.125	1.500	failed stop-noncritical	1	0	0.050	49	0.470	1	0
118.625	1.500	go-critical	0	1	0.000	50	0.394	1	0
121.500	1.500	failed stop-noncritical	1	0	0.200	49	0.376	1	0
125.875	1.500	go-noncritical	0	0	0.000	49	0.376	1	0
128.500	1.500	go-noncritical	0	0	0.000	49	0.383	1	0
130.875	1.500	failed stop-noncritical	1	0	0.150	49	0.488	1	0
133.875	1.500	go-noncritical	0	0	0.000	49	0.360	1	0
136.000	1.500	go-critical	0	1	0.000	50	0.347	1	0
140.875	1.500	go-critical	0	1	0.000	50	0.320	1	0
143.625	1.500	go-critical	0	1	0.000	50	0.338	1	0
145.875	1.500	go-noncritical	0	0	0.000	49	0.392	1	0
149.625	1.500	go-critical	0	1	0.000	50	0.339	1	0
151.625	1.500	go-noncritical	0	0	0.000	49	0.346	1	0
154.500	1.500	go-noncritical	0	0	0.000	49	0.263	1	0
157.250	1.500	go-critical	0	1	0.000	50	0.321	1	0
161.375	1.500	go-noncritical	0	0	0.000	49	0.357	1	0
163.500	1.500	go-noncritical	0	0	0.000	49	0.351	1	0
166.375	1.500	failed stop-critical	1	1	0.200	50	0.261	1	0
168.500	1.500	go-noncritical	0	0	0.000	49	0.271	1	0
170.750	1.500	go-critical	0	1	0.000	50	0.349	1	0
172.750	1.500	failed stop-noncritical	1	0	0.100	49	0.456	1	0
175.750	1.500	go-critical	0	1	0.000	50	0.277	1	0
178.000	1.500	go-noncritical	0	0	0.000	49	0.299	1	0
182.625	1.500	go-critical	0	1	0.000	50	0.314	1	0
185.750	1.500	go-critical	0	1	0.000	50	0.317	1	0
187.750	1.500	go-critical	0	1	0.000	50	0.317	1	0
190.125	1.500	failed stop-noncritical	1	0	0.150	49	0.455	1	0
193.000	1.500	go-critical	0	1	0.000	50	0.331	1	0
195.125	1.500	failed stop-noncritical	1	0	0.150	49	0.575	1	0
198.375	1.500	go-noncritical	0	0	0.000	49	0.348	1	0
200.500	1.500	go-critical	0	1	0.000	50	0.343	1	0
202.875	1.500	go-noncritical	0	0	0.000	49	0.272	1	0
205.750	1.500	go-noncritical	0	0	0.000	49	0.302	1	0
209.125	1.500	failed stop-noncritical	1	0	0.000	49	0.343	1	0
211.125	1.500	failed stop-critical	1	1	0.150	50	0.577	1	0
214.875	1.500	go-critical	0	1	0.000	50	0.384	1	0
217.125	1.500	go-noncritical	0	0	0.000	49	0.295	1	0
219.500	1.500	go-critical	0	1	0.000	50	0.359	1	0
222.500	1.500	go-noncritical	0	0	0.000	49	0.280	1	0
225.000	1.500	go-noncritical	0	0	0.000	49	0.315	1	0
227.875	1.500	go-critical	0	1	0.000	50	0.345	1	0
230.125	1.500	successful stop-critical	1	1	0.150	0	0.000	0	1
232.375	1.500	successful stop-critical	1	1	0.100	0	0.000	0	1
235.125	1.500	successful stop-critical	1	1	0.000	0	0.000	0	1
237.125	1.500	go-noncritical	0	0	0.000	49	0.382	1	0
239.250	1.500	go-critical	0	1	0.000	50	0.490	1	0
242.250	1.500	go-noncritical	0	0	0.000	49	0.289	1	0
244.625	1.500	go-noncritical	0	0	0.000	49	0.290	1	0
247.125	1.500	go-critical	0	1	0.000	50	0.422	1	0
250.250	1.500	go-critical	0	1	0.000	50	0.321	1	0
252.625	1.500	go-noncritical	0	0	0.000	49	0.290	1	0
255.000	1.500	go-noncritical	0	0	0.000	49	0.299	1	0
257.250	1.500	go-critical	0	1	0.000	50	0.300	1	0
260.375	1.500	go-critical	0	1	0.000	50	0.340	1	0
262.625	1.500	go-noncritical	0	0	0.000	49	0.282	1	0
265.250	1.500	failed stop-noncritical	1	0	0.200	49	0.705	1	0
268.875	1.500	go-critical	0	1	0.000	50	0.344	1	0
272.250	1.500	go-critical	0	1	0.000	50	0.322	1	0
275.375	1.500	failed stop-critical	1	1	0.100	50	0.364	1	0
278.500	1.500	go-noncritical	0	0	0.000	49	0.248	1	0
280.625	1.500	go-noncritical	0	0	0.000	49	0.282	1	0
283.000	1.500	go-noncritical	0	0	0.000	49	0.299	1	0
288.375	1.500	go-noncritical	0	0	0.000	49	0.372	1	0
290.375	1.500	go-noncritical	0	0	0.000	49	0.356	1	0
292.500	1.500	go-critical	0	1	0.000	50	0.359	1	0
294.500	1.500	successful stop-critical	1	1	0.200	0	0.000	0	1
298.500	1.500	go-critical	0	1	0.000	50	0.351	1	0
300.500	1.500	go-noncritical	0	0	0.000	49	0.256	1	0
303.125	1.500	go-noncritical	0	0	0.000	49	0.374	1	0
305.875	1.500	go-critical	0	1	0.000	50	0.329	1	0
308.000	1.500	successful stop-critical	1	1	0.150	0	0.000	0	1
310.250	1.500	go-critical	0	1	0.000	50	0.321	1	0
312.750	1.500	go-critical	0	1	0.000	50	0.389	1	0
315.375	1.500	failed stop-noncritical	1	0	0.050	49	0.308	1	0
317.750	1.500	go-noncritical	0	0	0.000	49	0.349	1	0
320.125	1.500	go-critical	0	1	0.000	50	0.310	1	0
323.500	1.500	go-critical	0	1	0.000	50	0.344	1	0
325.750	1.500	go-noncritical	0	0	0.000	49	0.270	1	0
329.000	1.500	go-critical	0	1	0.000	50	0.323	1	0
331.125	1.500	go-noncritical	0	0	0.000	49	0.262	1	0
