onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	go-critical	0	1	0.000	49	0.393	1	0
2.625	1.500	go-critical	0	1	0.000	49	0.405	1	0
6.125	1.500	failed stop-noncritical	1	0	0.150	50	0.375	1	0
8.750	1.500	failed stop-critical	1	1	0.150	49	0.302	1	0
11.250	1.500	go-critical	0	1	0.000	49	0.546	1	0
16.250	1.500	failed stop-noncritical	1	0	0.150	50	0.306	1	0
18.500	1.500	go-noncritical	0	0	0.000	50	0.368	1	0
20.750	1.500	go-noncritical	0	0	0.000	50	0.358	1	0
23.125	1.500	go-noncritical	0	0	0.000	50	0.391	1	0
25.250	1.500	go-noncritical	0	0	0.000	50	0.378	1	0
28.000	1.500	go-noncritical	0	0	0.000	50	0.364	1	0
30.125	1.500	go-critical	0	1	0.000	49	0.391	1	0
33.000	1.500	go-noncritical	0	0	0.000	50	0.356	1	0
35.375	1.500	go-critical	0	1	0.000	49	0.381	1	0
39.250	1.500	go-noncritical	0	0	0.000	50	0.330	1	0
42.500	1.500	go-critical	0	1	0.000	49	0.400	1	0
44.500	1.500	go-noncritical	0	0	0.000	50	0.528	1	0
49.125	1.500	go-noncritical	0	0	0.000	50	0.407	1	0
51.125	1.500	go-critical	0	1	0.000	49	0.471	1	0
53.250	1.500	go-critical	0	1	0.000	49	0.442	1	0
55.375	1.500	failed stop-critical	1	1	0.300	49	0.365	1	0
58.125	1.500	go-critical	0	1	0.000	49	0.431	1	0
60.125	1.500	go-critical	0	1	0.000	49	0.423	1	0
62.625	1.500	failed stop-noncritical	1	0	0.300	50	0.339	1	0
64.625	1.500	go-noncritical	0	0	0.000	50	0.371	1	0
67.125	1.500	go-noncritical	0	0	0.000	50	0.383	1	0
69.125	1.500	go-noncritical	0	0	0.000	50	0.367	1	0
71.625	1.500	go-critical	0	1	0.000	49	0.379	1	0
75.125	1.500	failed stop-critical	1	1	0.000	49	0.359	1	0
77.125	1.500	failed stop-noncritical	1	0	0.000	50	0.383	1	0
79.375	1.500	failed stop-critical	1	1	0.150	49	0.333	1	0
82.125	1.500	go-critical	0	1	0.000	49	0.422	1	0
85.375	1.500	go-critical	0	1	0.000	49	0.503	1	0
88.750	1.500	go-critical	0	1	0.000	49	0.382	1	0
91.625	1.500	successful stop-critical	1	1	0.100	0	0.000	0	1
93.875	1.500	go-noncritical	0	0	0.000	50	0.385	1	0
96.000	1.500	go-noncritical	0	0	0.000	50	0.491	1	0
98.000	1.500	failed stop-noncritical	1	0	0.100	50	0.468	1	0
101.625	1.500	go-noncritical	0	0	0.000	50	0.450	1	0
103.625	1.500	go-critical	0	1	0.000	49	0.770	1	0
106.125	1.500	go-noncritical	0	0	0.000	50	0.350	1	0
108.250	1.500	go-noncritical	0	0	0.000	50	0.433	1	0
111.875	1.500	successful stop-critical	1	1	-0.050	0	0.000	0	1
113.875	1.500	go-critical	0	1	0.000	49	0.585	1	0
116.500	1.500	go-noncritical	0	0	0.000	50	0.447	1	0
119.250	1.500	go-critical	0	1	0.000	49	0.409	1	0
121.750	1.500	go-critical	0	1	0.000	49	0.534	1	0
123.750	1.500	go-noncritical	0	0	0.000	50	0.414	1	0
126.000	1.500	go-critical	0	1	0.000	49	0.332	1	0
128.375	1.500	go-noncritical	0	0	0.000	50	0.356	1	0
130.500	1.500	go-noncritical	0	0	0.000	50	0.423	1	0
132.625	1.500	go-critical	0	1	0.000	49	0.418	1	0
135.875	1.500	go-critical	0	1	0.000	49	0.456	1	0
139.375	1.500	go-critical	0	1	0.000	49	0.396	1	0
143.250	1.500	failed stop-noncritical	1	0	0.100	50	0.306	1	0
145.875	1.500	failed stop-critical	1	1	0.100	49	0.352	1	0
148.125	1.500	successful stop-critical	1	1	0.250	0	0.000	0	1
151.000	1.500	go-critical	0	1	0.000	49	0.347	1	0
153.625	1.500	go-noncritical	0	0	0.000	50	0.379	1	0
159.125	1.500	failed stop-noncritical	1	0	-0.050	50	0.510	1	0
161.500	1.500	go-noncritical	0	0	0.000	50	0.423	1	0
164.750	1.500	go-noncritical	0	0	0.000	50	0.438	1	0
167.500	1.500	failed stop-noncritical	1	0	0.250	50	0.527	1	0
171.375	1.500	go-critical	0	1	0.000	49	0.412	1	0
173.375	1.500	go-noncritical	0	0	0.000	50	0.599	1	0
