onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	n/a	n/a	0	1	0.000	50	0.388	1	0
2.000	1.500	go	0	1	0.000	50	0.310	1	0
4.250	1.500	go	0	0	0.000	49	0.620	1	0
8.625	1.500	failed stop	1	0	0.200	49	0.422	1	0
12.375	1.500	go	0	0	0.000	49	0.463	1	0
15.250	1.500	go	0	1	0.000	50	0.348	1	0
18.250	1.500	successful stop	1	0	0.150	0	0.000	0	1
21.250	1.500	go	0	1	0.000	50	0.339	1	0
23.375	1.500	go	0	1	0.000	50	0.303	1	0
26.375	1.500	go	0	1	0.000	50	0.406	1	0
28.625	1.500	go	0	0	0.000	49	0.389	1	0
31.250	1.500	successful stop	1	0	0.200	0	0.000	0	1
34.875	1.500	successful stop	1	0	0.150	0	0.000	0	1
38.125	1.500	go	0	0	0.000	49	0.440	1	0
40.250	1.500	go	0	1	0.000	50	0.428	1	0
42.250	1.500	go	0	1	0.000	50	0.324	1	0
45.250	1.500	go	0	0	0.000	49	0.424	1	0
47.500	1.500	go	0	1	0.000	50	0.402	1	0
49.500	1.500	go	0	0	0.000	49	0.346	1	0
52.875	1.500	failed stop	1	1	0.200	50	0.362	1	0
55.750	1.500	go	0	1	0.000	50	0.368	1	0
58.375	1.500	go	0	0	0.000	49	0.358	1	0
62.500	1.500	failed stop	1	1	0.150	50	0.353	1	0
64.875	1.500	go	0	0	0.000	49	0.402	1	0
69.125	1.500	go	0	0	0.000	49	0.697	1	0
71.125	1.500	go	0	0	0.000	49	0.361	1	0
73.250	1.500	go	0	1	0.000	50	0.483	1	0
76.250	1.500	failed stop	1	1	0.250	50	0.467	1	0
80.125	1.500	go	0	1	0.000	50	0.401	1	0
82.500	1.500	failed stop	1	1	0.200	50	0.338	1	0
85.125	1.500	go	0	0	0.000	49	0.417	1	0
87.750	1.500	go	0	0	0.000	49	0.399	1	0
90.250	1.500	go	0	1	0.000	50	0.456	1	0
92.375	1.500	go	0	0	0.000	49	0.398	1	0
94.375	1.500	successful stop	1	0	0.100	0	0.000	0	1
97.625	1.500	go	0	1	0.000	50	0.372	1	0
101.000	1.500	successful stop	1	0	0.200	0	0.000	0	1
105.750	1.500	go	0	1	0.000	50	0.415	1	0
