onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	junk	1	1	0.193	50	0.943	1	0
3.000	1.500	go	0	0	0.000	49	0.416	1	0
6.000	1.500	go	0	1	0.000	50	0.391	1	0
8.500	1.500	go	0	0	0.000	49	0.515	1	0
11.000	1.500	successful stop	1	1	0.193	0	0.000	0	1
14.000	1.500	go	0	0	0.000	49	0.374	1	0
16.125	1.500	go	0	0	0.000	49	0.368	1	0
18.625	1.500	go	0	1	0.000	50	0.284	1	0
20.625	1.500	go	0	1	0.000	50	0.364	1	0
22.750	1.500	go	0	0	0.000	49	0.350	1	0
25.000	1.500	go	0	0	0.000	49	0.348	1	0
27.750	1.500	failed stop	1	1	0.313	50	0.285	1	0
30.625	1.500	go	0	1	0.000	50	0.426	1	0
32.750	1.500	failed stop	1	1	0.313	50	0.405	1	0
35.000	1.500	go	0	0	0.000	49	0.402	1	0
38.000	1.500	go	0	0	0.000	49	0.322	1	0
41.500	1.500	failed stop	1	0	0.233	49	0.373	1	0
43.625	1.500	go	0	0	0.000	49	0.352	1	0
45.625	1.500	go	0	1	0.000	50	0.519	1	0
48.625	1.500	go	0	1	0.000	50	0.335	1	0
51.625	1.500	go	0	0	0.000	49	0.398	1	0
53.750	1.500	successful stop	1	0	0.193	0	0.000	0	1
55.750	1.500	go	0	1	0.000	50	0.337	1	0
58.500	1.500	go	0	1	0.000	50	0.426	1	0
61.625	1.500	go	0	0	0.000	49	0.413	1	0
64.500	1.500	successful stop	1	0	0.233	0	0.000	0	1
69.125	1.500	go	0	1	0.000	50	0.376	1	0
71.500	1.500	go	0	1	0.000	50	0.352	1	0
73.750	1.500	go	0	0	0.000	49	0.422	1	0
76.125	1.500	go	0	1	0.000	50	0.414	1	0
78.875	1.500	go	0	1	0.000	50	0.456	1	0
81.000	1.500	successful stop	1	0	0.193	0	0.000	0	1
83.375	1.500	go	0	0	0.000	49	0.555	1	0
86.375	1.500	go	0	0	0.000	49	0.450	1	0
90.500	1.500	successful stop	1	1	0.193	0	0.000	0	1
93.625	1.500	go	0	1	0.000	50	0.407	1	0
95.875	1.500	go	0	0	0.000	49	0.525	1	0
98.000	1.500	go	0	0	0.000	49	0.496	1	0
100.375	1.500	go	0	1	0.000	50	0.408	1	0
103.625	1.500	failed stop	1	1	0.313	50	0.366	1	0
106.625	1.500	go	0	1	0.000	50	0.461	1	0
108.875	1.500	failed stop	1	1	0.233	50	0.579	1	0
111.750	1.500	go	0	0	0.000	49	0.463	1	0
114.000	1.500	go	0	0	0.000	49	0.501	1	0
116.125	1.500	go	0	0	0.000	49	0.320	1	0
121.125	1.500	go	0	0	0.000	49	0.423	1	0
123.125	1.500	go	0	1	0.000	50	0.518	1	0
125.125	1.500	failed stop	1	1	0.193	50	0.311	1	0
127.125	1.500	go	0	1	0.000	50	0.334	1	0
129.125	1.500	go	0	1	0.000	50	0.422	1	0
132.125	1.500	go	0	0	0.000	49	0.509	1	0
135.500	1.500	successful stop	1	0	0.273	0	0.000	0	1
138.250	1.500	successful stop	1	0	0.233	0	0.000	0	1
141.750	1.500	go	0	1	0.000	50	0.307	1	0
