onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	failed stop	1	1	0.140	50	0.446	1	0
3.250	1.500	go	0	0	0.000	49	0.357	1	0
7.250	1.500	go	0	0	0.000	49	0.460	1	0
9.625	1.500	go	0	1	0.000	50	0.405	1	0
12.125	1.500	go	0	0	0.000	49	0.504	1	0
14.500	1.500	go	0	1	0.000	50	0.345	1	0
19.000	1.500	failed stop	1	1	0.140	50	0.460	1	0
24.500	1.500	go	0	0	0.000	49	0.519	1	0
26.625	1.500	go	0	0	0.000	49	0.426	1	0
28.750	1.500	go	0	1	0.000	50	0.509	1	0
31.750	1.500	go	0	0	0.000	49	0.436	1	0
34.500	1.500	failed stop	1	1	0.260	50	0.366	1	0
37.375	1.500	go	0	1	0.000	50	0.306	1	0
40.875	1.500	failed stop	1	1	0.220	50	0.318	1	0
46.000	1.500	go	0	0	0.000	49	0.432	1	0
48.875	1.500	go	0	0	0.000	49	0.436	1	0
51.250	1.500	go	0	1	0.000	50	0.445	1	0
53.375	1.500	go	0	1	0.000	50	0.376	1	0
55.500	1.500	failed stop	1	0	0.260	49	0.402	1	0
57.750	1.500	go	0	0	0.000	49	0.472	1	0
60.500	1.500	go	0	1	0.000	50	0.481	1	0
64.000	1.500	failed stop	1	0	0.260	49	0.365	1	0
66.750	1.500	go	0	0	0.000	49	0.494	1	0
69.125	1.500	go	0	1	0.000	50	0.487	1	0
71.125	1.500	go	0	0	0.000	49	0.423	1	0
73.375	1.500	successful stop	1	0	0.180	0	0.000	0	1
75.375	1.500	go	0	1	0.000	50	0.581	1	0
78.125	1.500	go	0	1	0.000	50	0.373	1	0
80.625	1.500	successful stop	1	0	0.220	0	0.000	0	1
82.875	1.500	go	0	1	0.000	50	0.367	1	0
87.375	1.500	go	0	1	0.000	50	0.482	1	0
90.000	1.500	go	0	0	0.000	49	0.488	1	0
92.500	1.500	go	0	0	0.000	49	0.588	1	0
95.000	1.500	go	0	1	0.000	50	0.376	1	0
97.000	1.500	go	0	0	0.000	49	0.375	1	0
