onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	junk	1	1	0.140	50	0.406	1	0
3.250	1.500	go	0	0	0.000	49	0.413	1	0
7.250	1.500	go	0	0	0.000	49	0.452	1	0
9.625	1.500	go	0	1	0.000	50	0.365	1	0
12.125	1.500	go	0	0	0.000	49	0.416	1	0
14.500	1.500	go	0	1	0.000	50	0.482	1	0
19.000	1.500	successful stop	1	1	0.140	0	0.000	0	1
24.500	1.500	go	0	0	0.000	49	0.327	1	0
26.625	1.500	go	0	0	0.000	49	0.506	1	0
28.750	1.500	go	0	1	0.000	50	0.381	1	0
31.750	1.500	go	0	0	0.000	49	0.452	1	0
34.500	1.500	successful stop	1	1	0.260	0	0.000	0	1
37.375	1.500	go	0	1	0.000	50	0.474	1	0
40.875	1.500	failed stop	1	1	0.220	50	0.446	1	0
46.000	1.500	go	0	0	0.000	49	0.440	1	0
48.875	1.500	go	0	0	0.000	49	0.468	1	0
51.250	1.500	go	0	1	0.000	50	0.517	1	0
53.375	1.500	go	0	1	0.000	50	0.480	1	0
55.500	1.500	failed stop	1	0	0.260	49	0.394	1	0
57.750	1.500	go	0	0	0.000	49	0.560	1	0
60.500	1.500	go	0	1	0.000	50	0.505	1	0
64.000	1.500	successful stop	1	0	0.260	0	0.000	0	1
66.750	1.500	go	0	0	0.000	49	0.526	1	0
69.125	1.500	go	0	1	0.000	50	0.567	1	0
71.125	1.500	go	0	0	0.000	49	0.663	1	0
73.375	1.500	successful stop	1	0	0.180	0	0.000	0	1
75.375	1.500	go	0	1	0.000	50	0.500	1	0
78.125	1.500	go	0	1	0.000	50	0.509	1	0
80.625	1.500	successful stop	1	0	0.220	0	0.000	0	1
82.875	1.500	go	0	1	0.000	50	0.582	1	0
87.375	1.500	go	0	1	0.000	50	0.370	1	0
90.000	1.500	go	0	0	0.000	49	0.472	1	0
92.500	1.500	go	0	0	0.000	49	0.548	1	0
95.000	1.500	go	0	1	0.000	50	0.416	1	0
97.000	1.500	go	0	0	0.000	49	0.431	1	0
99.625	1.500	successful stop	1	1	0.140	0	0.000	0	1
104.375	1.500	go	0	0	0.000	49	0.487	1	0
107.000	1.500	go	0	1	0.000	50	0.478	1	0
109.625	1.500	successful stop	1	1	0.180	0	0.000	0	1
112.375	1.500	go	0	0	0.000	49	0.446	1	0
115.250	1.500	go	0	0	0.000	49	0.450	1	0
118.000	1.500	successful stop	1	1	0.260	0	0.000	0	1
121.625	1.500	go	0	1	0.000	50	0.386	1	0
123.625	1.500	go	0	0	0.000	49	0.554	1	0
125.750	1.500	go	0	0	0.000	49	0.492	1	0
128.500	1.500	go	0	0	0.000	49	0.422	1	0
130.625	1.500	go	0	1	0.000	50	0.481	1	0
133.375	1.500	successful stop	1	1	0.220	0	0.000	0	1
135.875	1.500	go	0	1	0.000	50	0.550	1	0
138.500	1.500	go	0	0	0.000	49	0.452	1	0
142.375	1.500	go	0	0	0.000	49	0.481	1	0
144.375	1.500	failed stop	1	1	0.260	50	0.448	1	0
147.625	1.500	successful stop	1	1	0.180	0	0.000	0	1
149.875	1.500	go	0	0	0.000	49	0.619	1	0
152.000	1.500	go	0	0	0.000	49	0.478	1	0
155.500	1.500	go	0	1	0.000	50	0.401	1	0
158.000	1.500	go	0	1	0.000	50	0.509	1	0
162.125	1.500	go	0	0	0.000	49	0.519	1	0
165.750	1.500	successful stop	1	1	0.180	0	0.000	0	1
