onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	successful stop	1	1	0.113	0	0.000	0	1
3.250	1.500	go	0	0	0.000	49	0.389	1	0
7.250	1.500	go	0	0	0.000	49	0.429	1	0
9.628	1.500	go	0	1	0.000	50	0.413	1	0
12.128	1.500	go	0	0	0.000	49	0.361	1	0
14.500	1.500	go	0	1	0.000	50	0.416	1	0
19.000	1.500	successful stop	1	1	0.153	0	0.000	0	1
24.500	1.500	go	0	0	0.000	49	0.368	1	0
26.627	1.500	go	0	0	0.000	49	0.402	1	0
28.750	1.500	go	0	1	0.000	50	0.461	1	0
31.750	1.500	go	0	0	0.000	49	0.380	1	0
34.500	1.500	failed stop	1	1	0.153	50	0.254	1	0
37.377	1.500	go	0	1	0.000	50	0.506	1	0
40.875	1.500	failed stop	1	1	0.113	50	0.430	1	0
46.000	1.500	go	0	0	0.000	49	0.408	1	0
48.877	1.500	go	0	0	0.000	49	0.549	1	0
51.250	1.500	go	0	1	0.000	50	0.565	1	0
53.377	1.500	go	0	1	0.000	50	0.456	1	0
55.500	1.500	failed stop	1	0	0.153	49	0.362	1	0
57.750	1.500	go	0	0	0.000	49	0.464	1	0
60.500	1.500	go	0	1	0.000	50	0.538	1	0
64.000	1.500	successful stop	1	0	0.113	0	0.000	0	1
66.750	1.500	go	0	0	0.000	49	0.447	1	0
69.127	1.500	go	0	1	0.000	50	0.631	1	0
71.127	1.500	go	0	0	0.000	49	0.495	1	0
73.377	1.500	successful stop	1	0	0.153	0	0.000	0	1
75.377	1.500	go	0	1	0.000	50	0.348	1	0
78.127	1.500	go	0	1	0.000	50	0.494	1	0
80.625	1.500	failed stop	1	0	0.193	49	0.290	1	0
82.877	1.500	go	0	1	0.000	50	0.359	1	0
87.377	1.500	go	0	1	0.000	50	0.530	1	0
90.000	1.500	go	0	0	0.000	49	0.465	1	0
92.500	1.500	go	0	0	0.000	49	0.460	1	0
95.000	1.500	go	0	1	0.000	50	0.288	1	0
97.000	1.500	go	0	0	0.000	49	0.543	1	0
99.625	1.500	failed stop	1	1	0.113	50	0.311	1	0
104.377	1.500	go	0	0	0.000	49	0.399	1	0
107.000	1.500	go	0	1	0.000	50	0.358	1	0
109.625	1.500	failed stop	1	1	0.193	49	0.277	0	0
112.377	1.500	go	0	0	0.000	49	0.590	1	0
115.250	1.500	go	0	0	0.000	49	0.483	1	0
118.000	1.500	successful stop	1	1	0.193	0	0.000	0	1
121.627	1.500	go	0	1	0.000	50	0.379	1	0
123.627	1.500	go	0	0	0.000	49	0.458	1	0
125.750	1.500	go	0	0	0.000	49	0.397	1	0
128.500	1.500	junk	0	0	0.000	50	0.318	0	0
130.627	1.500	go	0	1	0.000	50	0.457	1	0
133.375	1.500	failed stop	1	1	0.113	50	0.331	1	0
135.877	1.500	go	0	1	0.000	50	0.470	1	0
138.500	1.500	go	0	0	0.000	49	0.349	1	0
142.377	1.500	go	0	0	0.000	49	0.441	1	0
144.377	1.500	successful stop	1	1	0.073	0	0.000	0	1
147.627	1.500	successful stop	1	1	0.073	0	0.000	0	1
149.877	1.500	go	0	0	0.000	49	0.516	1	0
152.000	1.500	go	0	0	0.000	49	0.494	1	0
155.500	1.500	go	0	1	0.000	50	0.346	1	0
158.000	1.500	go	0	1	0.000	50	0.461	1	0
162.127	1.500	go	0	0	0.000	49	0.512	1	0
165.750	1.500	failed stop	1	1	0.193	50	0.366	1	0
168.000	1.500	go	0	0	0.000	49	0.396	1	0
170.500	1.500	failed stop	1	1	0.153	50	0.391	1	0
173.000	1.500	go	0	0	0.000	49	0.491	1	0
175.877	1.500	go	0	1	0.000	50	0.431	1	0
178.000	1.500	go	0	0	0.000	49	0.362	1	0
181.877	1.500	go	0	1	0.000	50	0.359	1	0
185.127	1.500	successful stop	1	0	0.113	0	0.000	0	1
190.500	1.500	go	0	1	0.000	50	0.372	1	0
192.750	1.500	go	0	0	0.000	49	0.410	1	0
195.377	1.500	go	0	1	0.000	50	0.568	1	0
198.250	1.500	go	0	1	0.000	50	0.485	1	0
200.500	1.500	go	0	0	0.000	49	0.474	1	0
202.750	1.500	successful stop	1	0	0.193	0	0.000	0	1
204.750	1.500	successful stop	1	0	0.193	0	0.000	0	1
206.877	1.500	go	0	1	0.000	50	0.346	1	0
209.000	1.500	go	0	0	0.000	49	0.453	1	0
212.000	1.500	go	0	1	0.000	50	0.285	1	0
214.000	1.500	go	0	0	0.000	49	0.684	1	0
216.877	1.500	go	0	1	0.000	50	0.281	1	0
219.500	1.500	go	0	1	0.000	50	0.343	1	0
223.500	1.500	successful stop	1	0	0.073	0	0.000	0	1
226.000	1.500	failed stop	1	1	0.153	50	0.242	1	0
228.377	1.500	go	0	1	0.000	50	0.474	1	0
231.377	1.500	go	0	0	0.000	49	0.498	1	0
234.127	1.500	go	0	0	0.000	49	0.436	1	0
236.750	1.500	junk	0	0	0.000	50	0.314	0	0
238.875	1.500	junk	0	0	0.000	50	0.365	0	0
242.875	1.500	failed stop	1	1	0.193	50	0.612	1	0
246.377	1.500	go	0	1	0.000	50	0.400	1	0
248.877	1.500	go	0	1	0.000	50	0.323	1	0
251.877	1.500	go	0	0	0.000	49	0.371	1	0
255.127	1.500	successful stop	1	1	0.073	0	0.000	0	1
258.500	1.500	go	0	0	0.000	49	0.313	1	0
263.000	1.500	successful stop	1	1	0.153	0	0.000	0	1
265.375	1.500	junk	0	0	0.000	0	0.000	0	0
267.500	1.500	go	0	1	0.000	50	0.399	1	0
271.250	1.500	go	0	0	0.000	49	0.376	1	0
273.250	1.500	go	0	0	0.000	49	0.440	1	0
275.627	1.500	go	0	0	0.000	49	0.385	1	0
280.375	1.500	failed stop	1	1	0.153	50	0.370	1	0
282.877	1.500	go	0	1	0.000	50	0.437	1	0
285.000	1.500	failed stop	1	1	0.073	50	0.281	1	0
287.877	1.500	go	0	0	0.000	49	0.653	1	0
290.000	1.500	go	0	0	0.000	49	0.423	1	0
292.250	1.500	go	0	1	0.000	50	0.413	1	0
295.627	1.500	go	0	0	0.000	49	0.317	1	0
297.750	1.500	go	0	1	0.000	50	0.376	1	0
300.127	1.500	go	0	0	0.000	49	0.297	1	0
302.125	1.500	failed stop	1	1	0.073	50	0.289	1	0
304.877	1.500	go	0	1	0.000	50	0.586	1	0
307.877	1.500	go	0	0	0.000	49	0.377	1	0
311.625	1.500	failed stop	1	1	0.193	50	0.419	1	0
313.627	1.500	go	0	0	0.000	49	0.435	1	0
315.875	1.500	junk	0	1	0.000	49	0.392	0	0
318.250	1.500	junk	0	0	0.000	50	0.361	0	0
322.750	1.500	failed stop	1	0	0.113	49	0.324	1	0
325.000	1.500	go	0	1	0.000	50	0.506	1	0
328.000	1.500	go	0	1	0.000	50	0.457	1	0
331.877	1.500	go	0	1	0.000	50	0.557	1	0
334.627	1.500	successful stop	1	0	0.113	0	0.000	0	1
337.377	1.500	go	0	0	0.000	49	0.352	1	0
340.250	1.500	junk	0	0	0.000	0	0.000	0	0
343.127	1.500	successful stop	1	0	0.073	0	0.000	0	1
345.377	1.500	go	0	1	0.000	50	0.351	1	0
347.750	1.500	go	0	1	0.000	50	0.488	1	0
351.250	1.500	failed stop	1	0	0.073	49	0.363	1	0
354.000	1.500	go	0	0	0.000	49	0.685	1	0
356.627	1.500	go	0	1	0.000	50	0.332	1	0
359.127	1.500	go	0	1	0.000	50	0.383	1	0
