onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	junk	1	1	0.250	50	0.427	1	0
3.250	1.500	go	0	0	0.000	49	0.367	1	0
7.250	1.500	go	0	0	0.000	49	0.390	1	0
9.625	1.500	go	0	1	0.000	50	0.343	1	0
12.125	1.500	go	0	0	0.000	49	0.371	1	0
14.500	1.500	go	0	1	0.000	50	0.340	1	0
19.000	1.500	failed stop	1	1	0.200	50	0.336	1	0
24.500	1.500	go	0	0	0.000	49	0.396	1	0
26.625	1.500	go	0	0	0.000	49	0.407	1	0
28.750	1.500	go	0	1	0.000	50	0.530	1	0
31.750	1.500	go	0	0	0.000	49	0.378	1	0
34.500	1.500	failed stop	1	1	0.250	50	0.340	1	0
37.375	1.500	go	0	1	0.000	50	0.417	1	0
40.875	1.500	failed stop	1	1	0.300	50	0.381	1	0
46.000	1.500	go	0	0	0.000	49	0.408	1	0
48.875	1.500	go	0	0	0.000	49	0.397	1	0
51.250	1.500	go	0	1	0.000	50	0.435	1	0
53.375	1.500	go	0	1	0.000	50	0.409	1	0
55.500	1.500	successful stop	1	0	0.200	0	0.000	0	1
57.750	1.500	go	0	0	0.000	49	0.562	1	0
60.500	1.500	go	0	1	0.000	50	0.404	1	0
64.000	1.500	failed stop	1	0	0.250	49	0.392	1	0
66.750	1.500	go	0	0	0.000	49	0.490	1	0
69.125	1.500	go	0	1	0.000	50	0.435	1	0
71.125	1.500	go	0	0	0.000	49	0.371	1	0
73.375	1.500	successful stop	1	0	0.200	0	0.000	0	1
75.375	1.500	go	0	1	0.000	50	0.489	1	0
78.125	1.500	go	0	1	0.000	50	0.443	1	0
80.625	1.500	successful stop	1	0	0.150	0	0.000	0	1
82.875	1.500	go	0	1	0.000	50	0.429	1	0
87.375	1.500	go	0	1	0.000	50	0.377	1	0
90.000	1.500	go	0	0	0.000	49	0.400	1	0
92.500	1.500	go	0	0	0.000	49	0.385	1	0
95.000	1.500	go	0	1	0.000	50	0.360	1	0
97.000	1.500	go	0	0	0.000	49	0.552	1	0
