onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	junk	1	1	0.150	0	0.000	0	1
3.250	1.500	go	0	0	0.000	49	0.353	1	0
7.250	1.500	go	0	0	0.000	49	0.358	1	0
9.625	1.500	go	0	1	0.000	50	0.407	1	0
12.125	1.500	go	0	0	0.000	49	0.403	1	0
14.500	1.500	go	0	1	0.000	50	0.316	1	0
19.000	1.500	successful stop	1	1	0.100	0	0.000	0	1
24.500	1.500	go	0	0	0.000	49	0.388	1	0
26.625	1.500	go	0	0	0.000	49	0.351	1	0
28.750	1.500	go	0	1	0.000	50	0.378	1	0
31.750	1.500	go	0	0	0.000	49	0.378	1	0
34.500	1.500	failed stop	1	1	0.250	50	0.364	1	0
37.375	1.500	go	0	1	0.000	50	0.529	1	0
40.875	1.500	successful stop	1	1	0.200	0	0.000	0	1
46.000	1.500	go	0	0	0.000	49	0.368	1	0
48.875	1.500	go	0	0	0.000	49	0.413	1	0
51.250	1.500	go	0	1	0.000	50	0.403	1	0
53.375	1.500	go	0	1	0.000	50	0.385	1	0
55.500	1.500	successful stop	1	0	0.200	0	0.000	0	1
57.750	1.500	go	0	0	0.000	49	0.522	1	0
60.500	1.500	go	0	1	0.000	50	0.460	1	0
64.000	1.500	failed stop	1	0	0.250	49	0.376	1	0
66.750	1.500	go	0	0	0.000	49	0.506	1	0
69.125	1.500	go	0	1	0.000	50	0.419	1	0
71.125	1.500	go	0	0	0.000	49	0.547	1	0
73.375	1.500	successful stop	1	0	0.200	0	0.000	0	1
75.375	1.500	go	0	1	0.000	50	0.425	1	0
78.125	1.500	go	0	1	0.000	50	0.547	1	0
80.625	1.500	successful stop	1	0	0.150	0	0.000	0	1
82.875	1.500	go	0	1	0.000	50	0.356	1	0
87.375	1.500	go	0	1	0.000	50	0.489	1	0
90.000	1.500	go	0	0	0.000	49	0.399	1	0
92.500	1.500	go	0	0	0.000	49	0.424	1	0
95.000	1.500	go	0	1	0.000	50	0.376	1	0
97.000	1.500	go	0	0	0.000	49	0.416	1	0
99.625	1.500	failed stop	1	1	0.250	50	0.311	1	0
104.375	1.500	go	0	0	0.000	49	0.400	1	0
107.000	1.500	go	0	1	0.000	50	0.431	1	0
109.625	1.500	successful stop	1	1	0.200	0	0.000	0	1
112.375	1.500	go	0	0	0.000	49	0.384	1	0
115.250	1.500	go	0	0	0.000	49	0.350	1	0
118.000	1.500	successful stop	1	1	0.200	0	0.000	0	1
121.625	1.500	go	0	1	0.000	50	0.383	1	0
123.625	1.500	go	0	0	0.000	49	0.391	1	0
125.750	1.500	go	0	0	0.000	49	0.418	1	0
128.500	1.500	go	0	0	0.000	49	0.388	1	0
130.625	1.500	go	0	1	0.000	50	0.447	1	0
133.375	1.500	failed stop	1	1	0.250	50	0.329	1	0
135.875	1.500	go	0	1	0.000	50	0.330	1	0
138.500	1.500	go	0	0	0.000	49	0.404	1	0
142.375	1.500	go	0	0	0.000	49	0.393	1	0
144.375	1.500	successful stop	1	1	0.250	0	0.000	0	1
147.625	1.500	failed stop	1	1	0.250	50	0.351	1	0
