onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	successful stop	1	1	0.273	0	0.000	0	1
3.250	1.500	go	0	0	0.000	49	0.405	1	0
7.250	1.500	go	0	0	0.000	49	0.357	1	0
9.625	1.500	go	0	1	0.000	50	0.438	1	0
12.125	1.500	go	0	0	0.000	49	0.617	1	0
14.500	1.500	go	0	1	0.000	50	0.410	1	0
19.000	1.500	successful stop	1	1	0.193	0	0.000	0	1
24.500	1.500	go	0	0	0.000	49	0.456	1	0
26.625	1.500	go	0	0	0.000	49	0.411	1	0
28.750	1.500	go	0	1	0.000	50	0.334	1	0
31.750	1.500	go	0	0	0.000	49	0.309	1	0
34.500	1.500	successful stop	1	1	0.313	0	0.000	0	1
37.375	1.500	go	0	1	0.000	50	0.427	1	0
40.875	1.500	failed stop	1	1	0.273	50	0.339	1	0
46.000	1.500	go	0	0	0.000	49	0.422	1	0
48.875	1.500	go	0	0	0.000	49	0.357	1	0
51.250	1.500	go	0	1	0.000	50	0.374	1	0
53.375	1.500	go	0	1	0.000	50	0.457	1	0
55.500	1.500	successful stop	1	0	0.233	0	0.000	0	1
57.750	1.500	go	0	0	0.000	49	0.433	1	0
60.500	1.500	go	0	1	0.000	50	0.346	1	0
64.000	1.500	successful stop	1	0	0.193	0	0.000	0	1
66.750	1.500	go	0	0	0.000	49	0.428	1	0
69.125	1.500	go	0	1	0.000	50	0.368	1	0
71.125	1.500	go	0	0	0.000	49	0.471	1	0
73.375	1.500	failed stop	1	0	0.233	49	0.394	1	0
75.375	1.500	go	0	1	0.000	50	0.570	1	0
78.125	1.500	go	0	1	0.000	50	0.398	1	0
80.625	1.500	successful stop	1	0	0.193	0	0.000	0	1
82.875	1.500	go	0	1	0.000	50	0.368	1	0
87.375	1.500	go	0	1	0.000	50	0.443	1	0
90.000	1.500	go	0	0	0.000	49	0.462	1	0
92.500	1.500	go	0	0	0.000	49	0.389	1	0
95.000	1.500	go	0	1	0.000	50	0.377	1	0
97.000	1.500	go	0	0	0.000	49	0.493	1	0
99.625	1.500	successful stop	1	1	0.233	0	0.000	0	1
104.375	1.500	go	0	0	0.000	49	0.424	1	0
107.000	1.500	go	0	1	0.000	50	0.383	1	0
109.625	1.500	failed stop	1	1	0.313	50	0.418	1	0
112.375	1.500	go	0	0	0.000	49	0.479	1	0
115.250	1.500	go	0	0	0.000	49	0.387	1	0
118.000	1.500	successful stop	1	1	0.193	0	0.000	0	1
121.625	1.500	go	0	1	0.000	50	0.419	1	0
123.625	1.500	go	0	0	0.000	49	0.388	1	0
125.750	1.500	go	0	0	0.000	49	0.437	1	0
128.500	1.500	go	0	0	0.000	49	0.375	1	0
130.625	1.500	go	0	1	0.000	50	0.410	1	0
133.375	1.500	successful stop	1	1	0.193	0	0.000	0	1
135.875	1.500	go	0	1	0.000	50	0.403	1	0
138.500	1.500	go	0	0	0.000	49	0.341	1	0
142.375	1.500	go	0	0	0.000	49	0.410	1	0
144.375	1.500	successful stop	1	1	0.313	0	0.000	0	1
147.625	1.500	successful stop	1	1	0.193	0	0.000	0	1
149.875	1.500	go	0	0	0.000	49	0.316	1	0
152.000	1.500	go	0	0	0.000	49	0.375	1	0
155.500	1.500	go	0	1	0.000	50	0.363	1	0
158.000	1.500	go	0	1	0.000	50	0.414	1	0
162.125	1.500	go	0	0	0.000	49	0.320	1	0
165.750	1.500	failed stop	1	1	0.313	50	0.420	1	0
168.000	1.500	go	0	0	0.000	49	0.404	1	0
170.500	1.500	successful stop	1	1	0.313	0	0.000	0	1
173.000	1.500	go	0	0	0.000	49	0.356	1	0
175.875	1.500	go	0	1	0.000	50	0.336	1	0
178.000	1.500	go	0	0	0.000	49	0.411	1	0
181.875	1.500	go	0	1	0.000	50	0.503	1	0
185.125	1.500	failed stop	1	0	0.233	49	0.290	1	0
190.500	1.500	go	0	1	0.000	50	0.373	1	0
192.750	1.500	go	0	0	0.000	49	0.306	1	0
195.375	1.500	go	0	1	0.000	50	0.521	1	0
198.250	1.500	go	0	1	0.000	50	0.410	1	0
200.500	1.500	go	0	0	0.000	49	0.435	1	0
202.750	1.500	failed stop	1	0	0.273	49	0.345	1	0
204.750	1.500	failed stop	1	0	0.273	49	0.337	1	0
206.875	1.500	go	0	1	0.000	50	0.331	1	0
209.000	1.500	go	0	0	0.000	49	0.382	1	0
212.000	1.500	go	0	1	0.000	50	0.333	1	0
214.000	1.500	go	0	0	0.000	49	0.301	1	0
216.875	1.500	go	0	1	0.000	50	0.393	1	0
219.500	1.500	go	0	1	0.000	50	0.400	1	0
223.500	1.500	failed stop	1	0	0.233	49	0.308	1	0
226.000	1.500	successful stop	1	1	0.273	0	0.000	0	1
228.375	1.500	go	0	1	0.000	50	0.364	1	0
231.375	1.500	go	0	0	0.000	49	0.283	1	0
234.125	1.500	go	0	0	0.000	49	0.332	1	0
236.750	1.500	go	0	0	0.000	49	0.411	1	0
238.875	1.500	junk	0	0	0.000	50	0.318	0	0
242.875	1.500	failed stop	1	1	0.273	50	0.369	1	0
246.375	1.500	go	0	1	0.000	50	0.376	1	0
248.875	1.500	go	0	1	0.000	50	0.317	1	0
251.875	1.500	go	0	0	0.000	49	0.299	1	0
255.125	1.500	failed stop	1	1	0.313	50	0.337	1	0
258.500	1.500	go	0	0	0.000	49	0.377	1	0
263.000	1.500	failed stop	1	1	0.233	50	0.341	1	0
265.375	1.500	go	0	0	0.000	49	0.325	1	0
267.500	1.500	go	0	1	0.000	50	0.376	1	0
271.250	1.500	go	0	0	0.000	49	0.297	1	0
273.250	1.500	go	0	0	0.000	49	0.329	1	0
275.625	1.500	go	0	0	0.000	49	0.378	1	0
280.375	1.500	successful stop	1	1	0.193	0	0.000	0	1
282.875	1.500	go	0	1	0.000	50	0.454	1	0
285.000	1.500	successful stop	1	1	0.193	0	0.000	0	1
287.875	1.500	go	0	0	0.000	49	0.357	1	0
290.000	1.500	go	0	0	0.000	49	0.416	1	0
292.250	1.500	go	0	1	0.000	50	0.430	1	0
295.625	1.500	go	0	0	0.000	49	0.342	1	0
297.750	1.500	go	0	1	0.000	50	0.345	1	0
300.125	1.500	go	0	0	0.000	49	0.249	1	0
302.125	1.500	successful stop	1	1	0.273	0	0.000	0	1
304.875	1.500	go	0	1	0.000	50	0.619	1	0
307.875	1.500	go	0	0	0.000	49	0.250	1	0
311.625	1.500	successful stop	1	1	0.233	0	0.000	0	1
313.625	1.500	go	0	0	0.000	49	0.427	1	0
315.875	1.500	go	0	1	0.000	50	0.345	1	0
318.250	1.500	go	0	0	0.000	49	0.442	1	0
322.750	1.500	failed stop	1	0	0.313	49	0.324	1	0
325.000	1.500	go	0	1	0.000	50	0.362	1	0
328.000	1.500	go	0	1	0.000	50	0.354	1	0
331.875	1.500	junk	0	1	0.000	49	0.286	0	0
334.625	1.500	failed stop	1	0	0.313	49	0.288	1	0
337.375	1.500	go	0	0	0.000	49	0.369	1	0
340.250	1.500	go	0	0	0.000	49	0.390	1	0
