onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	included_trial	reason_for_exclusion
11.9799999999814	23.02	1	stimulus	n/a	n/a	white X	0	test trial
35	9.5129463999765	1	stimulus	n/a	n/a	red X	0	test trial
35.9100000000326	0	1	foot step	4	4	n/a	0	test trial
37.0200000000186	0	1	foot step	3	3	n/a	0	test trial
37.7800000000279	0	1	foot step	4	4	n/a	0	test trial
38.5	0	1	foot step	1	1	n/a	0	test trial
39.2700000000186	0	1	foot step	4	4	n/a	0	test trial
40.1199999999953	0	1	foot step	1	1	n/a	0	test trial
40.8800000000047	0	1	foot step	2	2	n/a	0	test trial
41.6600000000326	0	1	foot step	4	4	n/a	0	test trial
42.4399999999441	0	1	foot step	3	3	n/a	0	test trial
43.2700000000186	0	1	foot step	2	2	n/a	0	test trial
44.0699999999488	0	1	foot step	1	1	n/a	0	test trial
44.5400000000373	5	1	stimulus	n/a	n/a	white X	0	test trial
44.9799999999814	0	1	foot step	2	2	n/a	0	test trial
56.2600000000093	21.04	2	stimulus	n/a	n/a	white X	1	n/a
77.2670875999611	9.51256459997967	2	stimulus	n/a	n/a	red X	1	n/a
78.3070875999983	0	2	foot step	4	4	n/a	1	n/a
79.0070875999518	0	2	foot step	3	3	n/a	1	n/a
79.6570875999751	0	2	foot step	4	4	n/a	1	n/a
80.3570875999285	0	2	foot step	1	1	n/a	1	n/a
81.0570875999983	0	2	foot step	4	4	n/a	1	n/a
81.7870875999797	0	2	foot step	1	1	n/a	1	n/a
82.5070875999518	0	2	foot step	2	2	n/a	1	n/a
83.2470875999425	0	2	foot step	4	4	n/a	1	n/a
84.0170875999611	0	2	foot step	3	3	n/a	1	n/a
84.7570875999518	0	2	foot step	2	2	n/a	1	n/a
85.4770875999238	0	2	foot step	1	1	n/a	1	n/a
86.2470875999425	0	2	foot step	2	2	n/a	1	n/a
86.8000000000466	5	2	stimulus	n/a	n/a	white X	1	n/a
92.8399999999674	23.02	3	stimulus	n/a	n/a	white X	1	n/a
115.842483400018	9.51354859990533	3	stimulus	n/a	n/a	red X	1	n/a
116.982483400032	0	3	foot step	4	4	n/a	1	n/a
117.732483400032	0	3	foot step	3	3	n/a	1	n/a
118.462483400013	0	3	foot step	4	4	n/a	1	n/a
119.172483399976	0	3	foot step	1	1	n/a	1	n/a
119.852483400027	0	3	foot step	4	4	n/a	1	n/a
120.622483400046	0	3	foot step	1	1	n/a	1	n/a
