filename	acq_time
eeg/sub-25_ses-stand_task-dualWalking_run-1_eeg.vhdr	1800-12-31T05:05:05.000
motion/sub-25_ses-stand_task-dualWalking_tracksys-PhaseSpace1_run-1_motion.tsv	1800-12-31T05:05:04.977
motion/sub-25_ses-stand_task-dualWalking_tracksys-PhaseSpace2_run-1_motion.tsv	1800-12-31T05:05:04.983
motion/sub-25_ses-stand_task-dualWalking_tracksys-PhaseSpace3_run-1_motion.tsv	1800-12-31T05:05:04.979
motion/sub-25_ses-stand_task-dualWalking_tracksys-PhaseSpace4_run-1_motion.tsv	1800-12-31T05:05:04.981
motion/sub-25_ses-stand_task-dualWalking_tracksys-PhaseSpace5_run-1_motion.tsv	1800-12-31T05:05:04.985
motion/sub-25_ses-stand_task-dualWalking_tracksys-PhaseSpace6_run-1_motion.tsv	1800-12-31T05:05:04.977
motion/sub-25_ses-stand_task-dualWalking_tracksys-PhaseSpace7_run-1_motion.tsv	1800-12-31T05:05:04.979
motion/sub-25_ses-stand_task-dualWalking_tracksys-PhaseSpace8_run-1_motion.tsv	1800-12-31T05:05:04.989
motion/sub-25_ses-stand_task-dualWalking_tracksys-PhaseSpace9_run-1_motion.tsv	1800-12-31T05:05:04.991
eeg/sub-25_ses-stand_task-dualWalking_run-2_eeg.vhdr	1800-12-31T05:05:05.000
motion/sub-25_ses-stand_task-dualWalking_tracksys-PhaseSpace1_run-2_motion.tsv	1800-12-31T05:07:02.302
motion/sub-25_ses-stand_task-dualWalking_tracksys-PhaseSpace2_run-2_motion.tsv	1800-12-31T05:07:02.335
motion/sub-25_ses-stand_task-dualWalking_tracksys-PhaseSpace3_run-2_motion.tsv	1800-12-31T05:07:02.522
motion/sub-25_ses-stand_task-dualWalking_tracksys-PhaseSpace4_run-2_motion.tsv	1800-12-31T05:07:00.076
motion/sub-25_ses-stand_task-dualWalking_tracksys-PhaseSpace5_run-2_motion.tsv	1800-12-31T05:07:02.628
motion/sub-25_ses-stand_task-dualWalking_tracksys-PhaseSpace6_run-2_motion.tsv	1800-12-31T05:07:03.080
motion/sub-25_ses-stand_task-dualWalking_tracksys-PhaseSpace7_run-2_motion.tsv	1800-12-31T05:07:02.792
motion/sub-25_ses-stand_task-dualWalking_tracksys-PhaseSpace8_run-2_motion.tsv	1800-12-31T05:07:03.087
motion/sub-25_ses-stand_task-dualWalking_tracksys-PhaseSpace9_run-2_motion.tsv	1800-12-31T05:07:02.841
