onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	included_trial	reason_for_exclusion
12	23	1	stimulus	n/a	n/a	white X	0	test trial
35	9.51038689998677	1	stimulus	n/a	n/a	red X	0	test trial
36.0599999999977	0	1	foot step	4	4	n/a	0	test trial
36.710000000021	0	1	foot step	3	3	n/a	0	test trial
37.2999999999884	0	1	foot step	4	4	n/a	0	test trial
37.9500000000116	0	1	foot step	1	1	n/a	0	test trial
38.570000000007	0	1	foot step	4	4	n/a	0	test trial
39.2000000000116	0	1	foot step	1	1	n/a	0	test trial
39.8400000000256	0	1	foot step	2	2	n/a	0	test trial
40.4899999999907	0	1	foot step	4	4	n/a	0	test trial
41.1300000000047	0	1	foot step	3	3	n/a	0	test trial
41.890000000014	0	1	foot step	2	2	n/a	0	test trial
42.5100000000093	0	1	foot step	1	1	n/a	0	test trial
43.1900000000023	0	1	foot step	2	2	n/a	0	test trial
44.5200000000186	5	1	stimulus	n/a	n/a	white X	0	test trial
50.6199999999953	22	2	stimulus	n/a	n/a	white X	1	n/a
72.6150193000212	9.51232189999428	2	stimulus	n/a	n/a	red X	1	n/a
73.8250193000422	0	2	foot step	4	4	n/a	1	n/a
74.4650192999979	0	2	foot step	3	3	n/a	1	n/a
75.0750193000422	0	2	foot step	4	4	n/a	1	n/a
75.7450193000259	0	2	foot step	1	1	n/a	1	n/a
76.3350192999933	0	2	foot step	4	4	n/a	1	n/a
77.3950193000492	0	2	foot step	1	1	n/a	1	n/a
77.9550193000468	0	2	foot step	2	2	n/a	1	n/a
78.6050193000119	0	2	foot step	4	4	n/a	1	n/a
79.4550193000468	0	2	foot step	3	3	n/a	1	n/a
80.2150192999979	0	2	foot step	2	2	n/a	1	n/a
80.8450193000026	0	2	foot step	1	1	n/a	1	n/a
81.4650192999979	0	2	foot step	2	2	n/a	1	n/a
82.140000000014	5	2	stimulus	n/a	n/a	white X	1	n/a
89.6599999999744	21	3	stimulus	n/a	n/a	white X	1	n/a
110.655408499995	9.50774690002436	3	stimulus	n/a	n/a	red X	1	n/a
112.095408499998	0	3	foot step	4	4	n/a	1	n/a
112.745408500021	0	3	foot step	3	3	n/a	1	n/a
113.375408499967	0	3	foot step	4	4	n/a	1	n/a
114.005408499972	0	3	foot step	1	1	n/a	1	n/a
114.585408499988	0	3	foot step	4	4	n/a	1	n/a
115.215408499993	0	3	foot step	1	1	n/a	1	n/a
115.905408499995	0	3	foot step	2	2	n/a	1	n/a
116.5354085	0	3	foot step	4	4	n/a	1	n/a
117.175408500014	0	3	foot step	3	3	n/a	1	n/a
117.895408499986	0	3	foot step	2	2	n/a	1	n/a
118.5354085	0	3	foot step	1	1	n/a	1	n/a
119.225408500002	0	3	foot step	2	2	n/a	1	n/a
120.159999999974	5	3	stimulus	n/a	n/a	white X	1	n/a
129.940000000002	21.02	4	stimulus	n/a	n/a	white X	1	n/a
150.951385200024	9.51063149998663	4	stimulus	n/a	n/a	red X	1	n/a
152.201385200024	0	4	foot step	4	4	n/a	1	n/a
152.831385200028	0	4	foot step	3	3	n/a	1	n/a
153.451385200024	0	4	foot step	4	4	n/a	1	n/a
154.091385200038	0	4	foot step	1	1	n/a	1	n/a
154.691385200014	0	4	foot step	4	4	n/a	1	n/a
155.3013852	0	4	foot step	1	1	n/a	1	n/a
155.991385200003	0	4	foot step	2	2	n/a	1	n/a
156.601385200047	0	4	foot step	4	4	n/a	1	n/a
157.241385200003	0	4	foot step	3	3	n/a	1	n/a
