onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	n/a	n/a	0	1	0.000	50	0.569	1	0
2.000	1.500	go	0	1	0.000	50	0.494	1	0
4.250	1.500	go	0	0	0.000	49	0.652	1	0
8.625	1.500	successful stop	1	0	0.400	0	0.000	0	1
12.375	1.500	go	0	0	0.000	49	0.662	1	0
15.250	1.500	go	0	1	0.000	50	0.595	1	0
18.250	1.500	successful stop	1	0	0.350	0	0.000	0	1
21.250	1.500	go	0	1	0.000	50	0.540	1	0
23.375	1.500	go	0	1	0.000	50	0.390	1	0
26.375	1.500	go	0	1	0.000	50	0.447	1	0
28.625	1.500	go	0	0	0.000	49	0.732	1	0
31.250	1.500	failed stop	1	0	0.400	49	0.427	1	0
34.875	1.500	successful stop	1	0	0.250	0	0.000	0	1
38.125	1.500	go	0	0	0.000	49	0.752	1	0
40.250	1.500	go	0	1	0.000	50	0.420	1	0
42.250	1.500	go	0	1	0.000	50	0.539	1	0
45.250	1.500	go	0	0	0.000	49	0.784	1	0
47.500	1.500	go	0	1	0.000	50	0.850	1	0
49.500	1.500	go	0	0	0.000	49	0.497	1	0
52.875	1.500	failed stop	1	1	0.400	50	0.426	1	0
55.750	1.500	junk	0	1	0.000	0	0.000	0	0
58.375	1.500	go	0	0	0.000	49	0.910	1	0
62.500	1.500	successful stop	1	1	0.450	0	0.000	0	1
64.875	1.500	go	0	0	0.000	49	0.690	1	0
69.125	1.500	go	0	0	0.000	49	0.832	1	0
71.125	1.500	go	0	0	0.000	49	0.832	1	0
73.250	1.500	junk	0	1	0.000	0	0.000	0	0
76.250	1.500	failed stop	1	1	0.350	50	0.435	1	0
80.125	1.500	go	0	1	0.000	50	0.864	1	0
82.500	1.500	successful stop	1	1	0.300	0	0.000	0	1
85.125	1.500	go	0	0	0.000	49	0.848	1	0
87.750	1.500	junk	0	0	0.000	0	0.000	0	0
90.250	1.500	go	0	1	0.000	50	0.432	1	0
92.375	1.500	go	0	0	0.000	49	0.406	1	0
94.375	1.500	failed stop	1	0	0.500	49	0.614	1	0
97.625	1.500	junk	0	1	0.000	0	0.000	0	0
101.000	1.500	successful stop	1	0	0.300	0	0.000	0	1
105.750	1.500	go	0	1	0.000	50	0.447	1	0
108.875	1.500	go	0	1	0.000	50	0.666	1	0
111.250	1.500	junk	0	0	0.000	0	0.000	0	0
114.250	1.500	successful stop	1	0	0.350	0	0.000	0	1
118.000	1.500	go	0	0	0.000	49	0.805	1	0
120.125	1.500	go	0	1	0.000	50	0.552	1	0
122.625	1.500	go	0	1	0.000	50	0.660	1	0
125.250	1.500	go	0	0	0.000	49	0.963	1	0
129.125	1.500	junk	0	1	0.000	0	0.000	0	0
131.250	1.500	junk	0	1	0.000	0	0.000	0	0
133.375	1.500	successful stop	1	0	0.350	0	0.000	0	1
136.000	1.500	go	0	1	0.000	50	0.410	1	0
139.125	1.500	go	0	1	0.000	50	0.424	1	0
142.000	1.500	successful stop	1	0	0.400	0	0.000	0	1
144.125	1.500	go	0	0	0.000	49	0.849	1	0
146.625	1.500	go	0	0	0.000	49	0.420	1	0
