onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	go-noncritical	0	1	0.000	50	0.454	1	0
2.125	1.500	go-noncritical	0	1	0.000	50	0.301	1	0
4.750	1.500	go-critical	0	0	0.000	49	0.539	1	0
6.750	1.500	go-noncritical	0	1	0.000	50	0.459	1	0
9.750	1.500	failed stop-critical	1	0	0.400	49	0.435	1	0
12.000	1.500	go-critical	0	0	0.000	49	0.921	1	0
14.625	1.500	go-noncritical	0	1	0.000	50	0.384	1	0
16.875	1.500	go-noncritical	0	1	0.000	50	0.302	1	0
19.500	1.500	successful stop-critical	1	0	0.200	0	0.000	0	1
23.125	1.500	failed stop-noncritical	1	1	0.200	50	0.628	1	0
25.500	1.500	go-critical	0	0	0.000	49	0.589	1	0
27.750	1.500	go-noncritical	0	1	0.000	50	0.283	1	0
31.875	1.500	failed stop-noncritical	1	1	0.400	50	0.350	1	0
35.875	1.500	failed stop-noncritical	1	1	0.350	50	0.454	1	0
38.875	1.500	go-noncritical	0	1	0.000	50	0.318	1	0
41.125	1.500	go-noncritical	0	1	0.000	50	0.244	1	0
43.375	1.500	go-critical	0	0	0.000	49	0.698	1	0
45.625	1.500	go-critical	0	0	0.000	49	0.616	1	0
47.750	1.500	go-critical	0	0	0.000	49	0.339	1	0
49.875	1.500	go-critical	0	0	0.000	49	0.686	1	0
52.500	1.500	go-noncritical	0	1	0.000	50	0.444	1	0
54.500	1.500	go-noncritical	0	1	0.000	50	0.348	1	0
57.125	1.500	go-noncritical	0	1	0.000	50	0.323	1	0
59.500	1.500	successful stop-critical	1	0	0.350	0	0.000	0	1
62.125	1.500	go-critical	0	0	0.000	49	0.644	1	0
64.875	1.500	go-noncritical	0	1	0.000	50	0.453	1	0
66.875	1.500	go-critical	0	0	0.000	49	0.613	1	0
69.125	1.500	go-critical	0	0	0.000	49	0.427	1	0
72.500	1.500	failed stop-critical	1	0	0.350	49	0.380	1	0
75.250	1.500	failed stop-noncritical	1	1	0.350	50	0.478	1	0
79.625	1.500	go-critical	0	0	0.000	49	0.663	1	0
84.000	1.500	go-critical	0	0	0.000	49	0.616	1	0
86.250	1.500	go-noncritical	0	1	0.000	50	0.473	1	0
89.125	1.500	go-noncritical	0	1	0.000	50	0.347	1	0
91.500	1.500	failed stop-noncritical	1	1	0.250	50	0.380	1	0
93.750	1.500	go-noncritical	0	1	0.000	50	0.322	1	0
95.750	1.500	go-noncritical	0	1	0.000	50	0.322	1	0
97.750	1.500	go-noncritical	0	1	0.000	50	0.378	1	0
99.750	1.500	go-critical	0	0	0.000	49	0.594	1	0
102.500	1.500	failed stop-noncritical	1	1	0.400	50	0.364	1	0
104.500	1.500	successful stop-critical	1	0	0.300	0	0.000	0	1
106.875	1.500	failed stop-noncritical	1	1	0.350	50	0.397	1	0
110.875	1.500	go-critical	0	0	0.000	49	0.733	1	0
113.000	1.500	go-critical	0	0	0.000	49	0.377	1	0
116.125	1.500	successful stop-critical	1	0	0.250	0	0.000	0	1
118.625	1.500	go-noncritical	0	1	0.000	50	0.439	1	0
121.500	1.500	successful stop-critical	1	0	0.400	0	0.000	0	1
125.875	1.500	go-critical	0	0	0.000	49	0.837	1	0
128.500	1.500	go-critical	0	0	0.000	49	0.444	1	0
130.875	1.500	failed stop-critical	1	0	0.350	49	0.462	1	0
133.875	1.500	go-critical	0	0	0.000	49	0.821	1	0
136.000	1.500	go-noncritical	0	1	0.000	50	0.513	1	0
140.875	1.500	go-noncritical	0	1	0.000	50	0.477	1	0
143.625	1.500	go-noncritical	0	1	0.000	50	0.343	1	0
145.875	1.500	go-critical	0	0	0.000	49	0.637	1	0
149.625	1.500	go-noncritical	0	1	0.000	50	0.431	1	0
151.625	1.500	go-critical	0	0	0.000	49	0.472	1	0
154.500	1.500	go-critical	0	0	0.000	49	0.484	1	0
157.250	1.500	go-noncritical	0	1	0.000	50	0.479	1	0
