onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	go-noncritical	0	1	0.000	50	0.462	1	0
2.625	1.500	go-noncritical	0	1	0.000	50	0.298	1	0
6.125	1.500	failed stop-critical	1	0	0.450	49	0.540	1	0
8.750	1.500	failed stop-noncritical	1	1	0.450	50	0.419	1	0
11.250	1.500	go-noncritical	0	1	0.000	50	0.647	1	0
16.250	1.500	successful stop-critical	1	0	0.450	0	0.000	0	1
18.500	1.500	go-critical	0	0	0.000	49	0.853	1	0
20.750	1.500	go-critical	0	0	0.000	49	0.827	1	0
23.125	1.500	go-critical	0	0	0.000	49	0.644	1	0
25.250	1.500	go-critical	0	0	0.000	49	0.487	1	0
28.000	1.500	go-critical	0	0	0.000	49	0.753	1	0
30.125	1.500	go-noncritical	0	1	0.000	50	0.772	1	0
33.000	1.500	go-critical	0	0	0.000	49	0.777	1	0
35.375	1.500	go-noncritical	0	1	0.000	50	0.650	1	0
39.250	1.500	go-critical	0	0	0.000	49	0.615	1	0
42.500	1.500	go-noncritical	0	1	0.000	50	0.357	1	0
44.500	1.500	go-critical	0	0	0.000	49	0.709	1	0
49.125	1.500	go-critical	0	0	0.000	49	0.620	1	0
51.125	1.500	go-noncritical	0	1	0.000	50	0.404	1	0
53.250	1.500	go-noncritical	0	1	0.000	50	0.431	1	0
55.375	1.500	failed stop-noncritical	1	1	0.400	50	0.354	1	0
58.125	1.500	go-noncritical	0	1	0.000	50	0.372	1	0
60.125	1.500	go-noncritical	0	1	0.000	50	0.300	1	0
62.625	1.500	failed stop-critical	1	0	0.400	49	0.448	1	0
64.625	1.500	junk	0	0	0.000	0	0.000	0	0
67.125	1.500	go-critical	0	0	0.000	49	0.740	1	0
69.125	1.500	go-critical	0	0	0.000	49	0.636	1	0
71.625	1.500	go-noncritical	0	1	0.000	50	0.640	1	0
75.125	1.500	failed stop-noncritical	1	1	0.400	50	0.444	1	0
77.125	1.500	successful stop-critical	1	0	0.400	0	0.000	0	1
79.375	1.500	failed stop-noncritical	1	1	0.450	50	0.442	1	0
82.125	1.500	go-noncritical	0	1	0.000	50	0.364	1	0
85.375	1.500	go-noncritical	0	1	0.000	50	0.420	1	0
88.750	1.500	go-noncritical	0	1	0.000	50	0.347	1	0
91.625	1.500	failed stop-noncritical	1	1	0.500	50	0.312	1	0
93.875	1.500	go-critical	0	0	0.000	49	0.734	1	0
96.000	1.500	go-critical	0	0	0.000	49	0.369	1	0
98.000	1.500	failed stop-critical	1	0	0.500	49	0.577	1	0
101.625	1.500	go-critical	0	0	0.000	49	0.992	1	0
103.625	1.500	go-noncritical	0	1	0.000	50	0.432	1	0
106.125	1.500	go-critical	0	0	0.000	49	0.748	1	0
108.250	1.500	go-critical	0	0	0.000	49	0.647	1	0
111.875	1.500	failed stop-noncritical	1	1	0.450	50	0.446	1	0
113.875	1.500	go-noncritical	0	1	0.000	50	0.430	1	0
116.500	1.500	go-critical	0	0	0.000	49	0.853	1	0
119.250	1.500	go-noncritical	0	1	0.000	50	0.399	1	0
121.750	1.500	go-noncritical	0	1	0.000	50	0.387	1	0
123.750	1.500	go-critical	0	0	0.000	49	0.587	1	0
126.000	1.500	go-noncritical	0	1	0.000	50	0.369	1	0
128.375	1.500	go-critical	0	0	0.000	49	0.602	1	0
130.500	1.500	go-critical	0	0	0.000	49	0.893	1	0
132.625	1.500	go-noncritical	0	1	0.000	50	0.504	1	0
135.875	1.500	go-noncritical	0	1	0.000	50	0.454	1	0
139.375	1.500	go-noncritical	0	1	0.000	50	0.394	1	0
143.250	1.500	successful stop-critical	1	0	0.400	0	0.000	0	1
145.875	1.500	failed stop-noncritical	1	1	0.400	50	0.470	1	0
148.125	1.500	failed stop-noncritical	1	1	0.350	50	0.364	1	0
151.000	1.500	go-noncritical	0	1	0.000	50	0.777	1	0
153.625	1.500	go-critical	0	0	0.000	49	0.656	1	0
159.125	1.500	successful stop-critical	1	0	0.450	0	0.000	0	1
161.500	1.500	go-critical	0	0	0.000	49	0.885	1	0
164.750	1.500	go-critical	0	0	0.000	49	0.803	1	0
167.500	1.500	successful stop-critical	1	0	0.350	0	0.000	0	1
171.375	1.500	go-noncritical	0	1	0.000	50	0.578	1	0
173.375	1.500	junk	0	0	0.000	0	0.000	0	0
175.375	1.500	successful stop-critical	1	0	0.400	0	0.000	0	1
177.625	1.500	go-noncritical	0	1	0.000	50	0.464	1	0
180.250	1.500	go-critical	0	0	0.000	49	0.935	1	0
182.250	1.500	go-noncritical	0	1	0.000	50	0.463	1	0
184.625	1.500	go-noncritical	0	1	0.000	50	0.352	1	0
186.750	1.500	successful stop-critical	1	0	0.450	0	0.000	0	1
189.750	1.500	go-noncritical	0	1	0.000	50	0.507	1	0
193.375	1.500	go-noncritical	0	1	0.000	50	0.434	1	0
198.625	1.500	go-critical	0	0	0.000	49	0.688	1	0
201.625	1.500	go-critical	0	0	0.000	49	0.584	1	0
203.875	1.500	failed stop-critical	1	0	0.500	49	0.366	1	0
207.750	1.500	failed stop-noncritical	1	1	0.500	50	0.491	1	0
210.500	1.500	failed stop-noncritical	1	1	0.450	50	0.373	1	0
213.000	1.500	go-noncritical	0	1	0.000	50	0.329	1	0
216.125	1.500	go-critical	0	0	0.000	49	0.620	1	0
218.375	1.500	go-noncritical	0	1	0.000	50	0.354	1	0
220.500	1.500	go-critical	0	0	0.000	49	0.765	1	0
222.625	1.500	go-critical	0	0	0.000	49	0.528	1	0
224.875	1.500	go-critical	0	0	0.000	49	0.814	1	0
227.000	1.500	go-noncritical	0	1	0.000	50	0.473	1	0
230.125	1.500	go-critical	0	0	0.000	49	0.652	1	0
233.125	1.500	go-noncritical	0	1	0.000	50	0.396	1	0
235.250	1.500	go-noncritical	0	1	0.000	50	0.303	1	0
237.625	1.500	go-critical	0	0	0.000	49	0.744	1	0
240.250	1.500	failed stop-noncritical	1	1	0.400	50	0.423	1	0
243.500	1.500	successful stop-critical	1	0	0.450	0	0.000	0	1
247.875	1.500	go-critical	0	0	0.000	49	0.766	1	0
250.625	1.500	go-critical	0	0	0.000	49	0.648	1	0
253.250	1.500	go-noncritical	0	1	0.000	50	0.455	1	0
255.375	1.500	go-noncritical	0	1	0.000	50	0.354	1	0
257.375	1.500	failed stop-noncritical	1	1	0.450	50	0.410	1	0
259.500	1.500	go-noncritical	0	1	0.000	50	0.336	1	0
263.750	1.500	successful stop-critical	1	0	0.500	0	0.000	0	1
266.250	1.500	go-critical	0	0	0.000	49	0.775	1	0
268.250	1.500	go-critical	0	0	0.000	49	0.503	1	0
270.875	1.500	go-noncritical	0	1	0.000	50	0.454	1	0
273.125	1.500	failed stop-noncritical	1	1	0.500	50	0.348	1	0
275.750	1.500	failed stop-noncritical	1	1	0.450	50	0.323	1	0
279.125	1.500	go-noncritical	0	1	0.000	50	0.428	1	0
281.125	1.500	go-noncritical	0	1	0.000	50	0.388	1	0
283.375	1.500	failed stop-critical	1	0	0.500	49	0.658	1	0
