onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	n/a	n/a	1	1	0.350	50	0.524	1	0
3.250	1.500	go	0	0	0.000	49	0.660	1	0
7.250	1.500	go	0	0	0.000	49	0.524	1	0
9.625	1.500	go	0	1	0.000	50	0.589	1	0
12.125	1.500	go	0	0	0.000	49	0.401	1	0
14.500	1.500	go	0	1	0.000	50	0.506	1	0
19.000	1.500	failed stop	1	1	0.400	50	0.406	1	0
24.500	1.500	go	0	0	0.000	49	0.618	1	0
26.625	1.500	go	0	0	0.000	49	0.717	1	0
28.750	1.500	go	0	1	0.000	50	0.728	1	0
31.750	1.500	go	0	0	0.000	49	0.720	1	0
34.500	1.500	failed stop	1	1	0.550	50	0.402	1	0
37.375	1.500	junk	0	1	0.000	0	0.000	0	0
40.875	1.500	failed stop	1	1	0.500	50	0.563	1	0
46.000	1.500	go	0	0	0.000	49	0.653	1	0
48.875	1.500	go	0	0	0.000	49	0.739	1	0
51.250	1.500	go	0	1	0.000	50	0.985	1	0
53.375	1.500	go	0	1	0.000	50	0.391	1	0
55.500	1.500	successful stop	1	0	0.300	0	0.000	0	1
57.750	1.500	go	0	0	0.000	49	0.680	1	0
60.500	1.500	go	0	1	0.000	50	0.634	1	0
64.000	1.500	successful stop	1	0	0.450	0	0.000	0	1
66.750	1.500	go	0	0	0.000	49	0.776	1	0
69.125	1.500	go	0	1	0.000	50	0.745	1	0
71.125	1.500	go	0	0	0.000	49	0.841	1	0
73.375	1.500	failed stop	1	0	0.500	49	0.695	1	0
75.375	1.500	go	0	1	0.000	50	0.679	1	0
78.125	1.500	go	0	1	0.000	50	0.561	1	0
80.625	1.500	successful stop	1	0	0.350	0	0.000	0	1
82.875	1.500	go	0	1	0.000	50	0.411	1	0
87.375	1.500	go	0	1	0.000	50	0.559	1	0
90.000	1.500	go	0	0	0.000	49	0.694	1	0
92.500	1.500	go	0	0	0.000	49	0.647	1	0
95.000	1.500	go	0	1	0.000	50	0.542	1	0
97.000	1.500	go	0	0	0.000	49	0.374	1	0
99.625	1.500	failed stop	1	1	0.350	50	0.405	1	0
104.375	1.500	go	0	0	0.000	49	0.631	1	0
107.000	1.500	go	0	1	0.000	50	0.374	1	0
109.625	1.500	successful stop	1	1	0.400	0	0.000	0	1
112.375	1.500	go	0	0	0.000	49	0.639	1	0
115.250	1.500	go	0	0	0.000	49	0.812	1	0
118.000	1.500	successful stop	1	1	0.500	0	0.000	0	1
121.625	1.500	junk	0	1	0.000	0	0.000	0	0
123.625	1.500	go	0	0	0.000	49	0.701	1	0
125.750	1.500	go	0	0	0.000	49	0.552	1	0
128.500	1.500	go	0	0	0.000	49	0.482	1	0
130.625	1.500	go	0	1	0.000	50	0.669	1	0
133.375	1.500	successful stop	1	1	0.450	0	0.000	0	1
135.875	1.500	go	0	1	0.000	50	0.792	1	0
138.500	1.500	go	0	0	0.000	49	0.457	1	0
142.375	1.500	go	0	0	0.000	49	0.423	1	0
144.375	1.500	failed stop	1	1	0.450	50	0.463	1	0
147.625	1.500	successful stop	1	1	0.550	0	0.000	0	1
149.875	1.500	go	0	0	0.000	49	0.819	1	0
152.000	1.500	go	0	0	0.000	49	0.830	1	0
155.500	1.500	junk	0	1	0.000	0	0.000	0	0
158.000	1.500	go	0	1	0.000	50	0.574	1	0
162.125	1.500	go	0	0	0.000	49	0.697	1	0
165.750	1.500	successful stop	1	1	0.300	0	0.000	0	1
168.000	1.500	go	0	0	0.000	49	0.574	1	0
170.500	1.500	successful stop	1	1	0.500	0	0.000	0	1
173.000	1.500	go	0	0	0.000	49	0.640	1	0
175.875	1.500	junk	0	1	0.000	0	0.000	0	0
178.000	1.500	go	0	0	0.000	49	0.702	1	0
181.875	1.500	go	0	1	0.000	50	0.664	1	0
185.125	1.500	successful stop	1	0	0.550	0	0.000	0	1
190.500	1.500	go	0	1	0.000	50	0.850	1	0
192.750	1.500	go	0	0	0.000	49	0.624	1	0
195.375	1.500	go	0	1	0.000	50	0.422	1	0
198.250	1.500	go	0	1	0.000	50	0.604	1	0
200.500	1.500	go	0	0	0.000	49	0.682	1	0
202.750	1.500	successful stop	1	0	0.400	0	0.000	0	1
204.750	1.500	successful stop	1	0	0.350	0	0.000	0	1
206.875	1.500	go	0	1	0.000	50	0.531	1	0
209.000	1.500	go	0	0	0.000	49	0.734	1	0
212.000	1.500	go	0	1	0.000	50	0.638	1	0
214.000	1.500	go	0	0	0.000	49	0.742	1	0
216.875	1.500	go	0	1	0.000	50	0.507	1	0
219.500	1.500	go	0	1	0.000	50	0.282	1	0
223.500	1.500	failed stop	1	0	0.600	49	0.506	1	0
226.000	1.500	failed stop	1	1	0.550	50	0.475	1	0
228.375	1.500	go	0	1	0.000	50	0.463	1	0
231.375	1.500	go	0	0	0.000	49	0.639	1	0
234.125	1.500	go	0	0	0.000	49	0.617	1	0
236.750	1.500	go	0	0	0.000	49	0.800	1	0
238.875	1.500	go	0	0	0.000	49	0.787	1	0
242.875	1.500	failed stop	1	1	0.600	50	0.570	1	0
246.375	1.500	go	0	1	0.000	50	0.550	1	0
248.875	1.500	go	0	1	0.000	50	0.482	1	0
251.875	1.500	go	0	0	0.000	49	0.579	1	0
255.125	1.500	failed stop	1	1	0.400	50	0.505	1	0
258.500	1.500	go	0	0	0.000	49	0.914	1	0
263.000	1.500	successful stop	1	1	0.450	0	0.000	0	1
265.375	1.500	go	0	0	0.000	49	0.887	1	0
267.500	1.500	go	0	1	0.000	50	0.882	1	0
271.250	1.500	junk	0	0	0.000	0	0.000	0	0
273.250	1.500	go	0	0	0.000	49	0.761	1	0
275.625	1.500	go	0	0	0.000	49	0.693	1	0
