onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	junk	1	1	0.282	50	0.486	1	0
3.000	1.500	go	0	0	0.000	49	0.503	1	0
6.000	1.500	go	0	1	0.000	50	0.519	1	0
8.500	1.500	go	0	0	0.000	49	0.402	1	0
11.000	1.500	failed stop	1	1	0.242	50	0.358	1	0
14.000	1.500	go	0	0	0.000	49	0.469	1	0
16.125	1.500	go	0	0	0.000	49	0.440	1	0
18.625	1.500	go	0	1	0.000	50	0.420	1	0
20.625	1.500	go	0	1	0.000	50	0.523	1	0
22.750	1.500	go	0	0	0.000	49	0.478	1	0
25.000	1.500	go	0	0	0.000	49	0.419	1	0
27.750	1.500	successful stop	1	1	0.202	0	0.000	0	1
30.625	1.500	go	0	1	0.000	50	0.481	1	0
32.750	1.500	failed stop	1	1	0.242	50	0.341	1	0
35.000	1.500	go	0	0	0.000	49	0.338	1	0
38.000	1.500	go	0	0	0.000	49	0.313	1	0
41.500	1.500	failed stop	1	0	0.322	49	0.317	1	0
43.625	1.500	go	0	0	0.000	49	0.527	1	0
45.625	1.500	go	0	1	0.000	50	0.415	1	0
48.625	1.500	go	0	1	0.000	50	0.367	1	0
51.625	1.500	go	0	0	0.000	49	0.518	1	0
53.750	1.500	successful stop	1	0	0.322	0	0.000	0	1
55.750	1.500	go	0	1	0.000	50	0.280	1	0
58.500	1.500	go	0	1	0.000	50	0.354	1	0
61.625	1.500	go	0	0	0.000	49	0.372	1	0
64.500	1.500	failed stop	1	0	0.322	49	0.409	1	0
69.125	1.500	go	0	1	0.000	50	0.383	1	0
71.500	1.500	go	0	1	0.000	50	0.368	1	0
73.750	1.500	go	0	0	0.000	49	0.501	1	0
76.125	1.500	go	0	1	0.000	50	0.366	1	0
78.875	1.500	go	0	1	0.000	50	0.399	1	0
81.000	1.500	successful stop	1	0	0.322	0	0.000	0	1
83.375	1.500	go	0	0	0.000	49	0.547	1	0
86.375	1.500	go	0	0	0.000	49	0.386	1	0
90.500	1.500	successful stop	1	1	0.202	0	0.000	0	1
93.625	1.500	go	0	1	0.000	50	0.359	1	0
95.875	1.500	go	0	0	0.000	49	0.557	1	0
98.000	1.500	go	0	0	0.000	49	0.455	1	0
100.375	1.500	go	0	1	0.000	50	0.488	1	0
103.625	1.500	successful stop	1	1	0.242	0	0.000	0	1
106.625	1.500	go	0	1	0.000	50	0.365	1	0
108.875	1.500	failed stop	1	1	0.242	50	0.323	1	0
111.750	1.500	go	0	0	0.000	49	0.511	1	0
114.000	1.500	go	0	0	0.000	49	0.445	1	0
116.125	1.500	go	0	0	0.000	49	0.407	1	0
121.125	1.500	go	0	0	0.000	49	0.438	1	0
123.125	1.500	go	0	1	0.000	50	0.582	1	0
125.125	1.500	failed stop	1	1	0.322	50	0.414	1	0
127.125	1.500	go	0	1	0.000	50	0.437	1	0
129.125	1.500	go	0	1	0.000	50	0.405	1	0
132.125	1.500	go	0	0	0.000	49	0.524	1	0
135.500	1.500	failed stop	1	0	0.282	49	0.413	1	0
138.250	1.500	failed stop	1	0	0.282	49	0.399	1	0
141.750	1.500	go	0	1	0.000	50	0.450	1	0
143.875	1.500	go	0	1	0.000	50	0.405	1	0
146.500	1.500	go	0	0	0.000	49	0.555	1	0
150.625	1.500	go	0	1	0.000	50	0.438	1	0
152.750	1.500	go	0	1	0.000	50	0.424	1	0
155.875	1.500	go	0	0	0.000	49	0.587	1	0
159.125	1.500	successful stop	1	0	0.202	0	0.000	0	1
163.000	1.500	successful stop	1	0	0.322	0	0.000	0	1
165.500	1.500	go	0	0	0.000	49	0.400	1	0
168.000	1.500	go	0	1	0.000	50	0.500	1	0
170.750	1.500	go	0	1	0.000	50	0.397	1	0
174.250	1.500	go	0	0	0.000	49	0.777	1	0
179.250	1.500	go	0	0	0.000	49	0.424	1	0
181.375	1.500	go	0	1	0.000	50	0.490	1	0
183.625	1.500	successful stop	1	1	0.282	0	0.000	0	1
185.750	1.500	go	0	0	0.000	49	0.515	1	0
187.750	1.500	go	0	1	0.000	50	0.450	1	0
190.625	1.500	go	0	0	0.000	49	0.471	1	0
192.625	1.500	successful stop	1	1	0.202	0	0.000	0	1
195.500	1.500	go	0	0	0.000	49	0.419	1	0
198.875	1.500	go	0	1	0.000	50	0.419	1	0
201.125	1.500	failed stop	1	1	0.242	50	0.329	1	0
204.125	1.500	go	0	0	0.000	49	0.457	1	0
206.250	1.500	go	0	0	0.000	49	0.547	1	0
208.500	1.500	go	0	0	0.000	49	0.521	1	0
210.750	1.500	go	0	1	0.000	50	0.495	1	0
213.250	1.500	failed stop	1	1	0.322	50	0.386	1	0
216.500	1.500	go	0	1	0.000	50	0.463	1	0
221.500	1.500	go	0	1	0.000	50	0.375	1	0
225.250	1.500	successful stop	1	0	0.202	0	0.000	0	1
228.000	1.500	go	0	0	0.000	49	0.434	1	0
231.250	1.500	go	0	0	0.000	49	0.487	1	0
234.875	1.500	go	0	1	0.000	50	0.437	1	0
239.875	1.500	successful stop	1	0	0.242	0	0.000	0	1
245.125	1.500	go	0	1	0.000	50	0.402	1	0
247.875	1.500	go	0	1	0.000	50	0.515	1	0
250.250	1.500	go	0	0	0.000	49	0.532	1	0
252.875	1.500	go	0	1	0.000	50	0.419	1	0
256.250	1.500	failed stop	1	0	0.282	49	0.363	1	0
258.250	1.500	successful stop	1	0	0.202	0	0.000	0	1
262.000	1.500	go	0	0	0.000	49	0.364	1	0
265.500	1.500	go	0	1	0.000	50	0.303	1	0
268.750	1.500	go	0	1	0.000	50	0.365	1	0
270.875	1.500	go	0	1	0.000	50	0.487	1	0
272.875	1.500	go	0	0	0.000	49	0.655	1	0
275.625	1.500	go	0	0	0.000	49	0.617	1	0
278.750	1.500	successful stop	1	1	0.202	0	0.000	0	1
281.625	1.500	failed stop	1	1	0.282	50	0.392	1	0
286.625	1.500	go	0	0	0.000	49	0.487	1	0
288.875	1.500	go	0	1	0.000	50	0.460	1	0
291.125	1.500	go	0	0	0.000	49	0.450	1	0
293.125	1.500	go	0	0	0.000	49	0.386	1	0
296.625	1.500	go	0	0	0.000	49	0.334	1	0
299.000	1.500	successful stop	1	1	0.242	0	0.000	0	1
302.625	1.500	go	0	1	0.000	50	0.444	1	0
305.000	1.500	go	0	0	0.000	49	0.501	1	0
309.625	1.500	go	0	0	0.000	49	0.403	1	0
311.875	1.500	successful stop	1	1	0.202	0	0.000	0	1
314.500	1.500	go	0	1	0.000	50	0.311	1	0
317.375	1.500	go	0	1	0.000	50	0.396	1	0
319.375	1.500	go	0	0	0.000	49	0.467	1	0
321.750	1.500	go	0	1	0.000	50	0.428	1	0
