onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	n/a	n/a	0	1	0.000	50	0.358	1	0
2.250	1.500	go	0	0	0.000	49	0.333	1	0
5.125	1.500	failed stop	1	0	0.300	49	0.386	1	0
8.375	1.500	go	0	1	0.000	50	0.335	1	0
10.875	1.500	go	0	1	0.000	50	0.347	1	0
13.625	1.500	successful stop	1	0	0.220	0	0.000	0	1
15.875	1.500	go	0	1	0.000	50	0.306	1	0
19.375	1.500	go	0	0	0.000	49	0.509	1	0
23.000	1.500	go	0	0	0.000	49	0.396	1	0
25.250	1.500	go	0	1	0.000	50	0.377	1	0
27.875	1.500	successful stop	1	0	0.260	0	0.000	0	1
30.875	1.500	go	0	1	0.000	50	0.367	1	0
35.500	1.500	successful stop	1	0	0.260	0	0.000	0	1
38.125	1.500	go	0	0	0.000	49	0.500	1	0
40.375	1.500	go	0	1	0.000	50	0.378	1	0
43.875	1.500	go	0	1	0.000	50	0.437	1	0
46.500	1.500	go	0	0	0.000	49	0.500	1	0
48.750	1.500	failed stop	1	0	0.260	49	0.306	1	0
51.750	1.500	junk	0	1	0.000	0	0.000	0	0
55.625	1.500	go	0	1	0.000	50	0.461	1	0
60.250	1.500	failed stop	1	0	0.220	49	0.308	1	0
63.000	1.500	go	0	0	0.000	49	0.301	1	0
66.000	1.500	go	0	1	0.000	50	0.341	1	0
68.125	1.500	go	0	1	0.000	50	0.311	1	0
70.125	1.500	go	0	0	0.000	49	0.327	1	0
73.125	1.500	go	0	0	0.000	49	0.415	1	0
75.125	1.500	go	0	1	0.000	50	0.342	1	0
78.125	1.500	successful stop	1	1	0.220	0	0.000	0	1
80.875	1.500	go	0	1	0.000	50	0.351	1	0
83.500	1.500	go	0	0	0.000	49	0.349	1	0
87.000	1.500	go	0	1	0.000	50	0.441	1	0
92.500	1.500	failed stop	1	0	0.340	49	0.420	1	0
96.875	1.500	failed stop	1	1	0.260	50	0.373	1	0
101.500	1.500	go	0	0	0.000	49	0.314	1	0
104.500	1.500	go	0	0	0.000	49	0.410	1	0
106.500	1.500	go	0	1	0.000	50	0.426	1	0
109.375	1.500	go	0	0	0.000	49	0.438	1	0
111.500	1.500	go	0	1	0.000	50	0.529	1	0
113.625	1.500	successful stop	1	1	0.220	0	0.000	0	1
116.625	1.500	go	0	0	0.000	49	0.307	1	0
120.250	1.500	go	0	0	0.000	49	0.401	1	0
122.625	1.500	go	0	1	0.000	50	0.410	1	0
124.625	1.500	go	0	1	0.000	50	0.538	1	0
127.000	1.500	successful stop	1	0	0.300	0	0.000	0	1
132.375	1.500	go	0	0	0.000	49	0.354	1	0
136.250	1.500	failed stop	1	1	0.340	50	0.367	1	0
140.000	1.500	go	0	1	0.000	50	0.408	1	0
142.125	1.500	go	0	0	0.000	49	0.323	1	0
144.250	1.500	go	0	1	0.000	50	0.309	1	0
149.750	1.500	go	0	0	0.000	49	0.416	1	0
152.500	1.500	failed stop	1	1	0.340	50	0.450	1	0
155.000	1.500	go	0	0	0.000	49	0.278	1	0
158.500	1.500	go	0	1	0.000	50	0.393	1	0
160.625	1.500	go	0	0	0.000	49	0.524	1	0
163.250	1.500	go	0	0	0.000	49	0.530	1	0
166.375	1.500	successful stop	1	1	0.260	0	0.000	0	1
168.625	1.500	failed stop	1	0	0.260	49	0.354	1	0
172.000	1.500	go	0	0	0.000	49	0.339	1	0
174.250	1.500	go	0	1	0.000	50	0.425	1	0
176.875	1.500	go	0	1	0.000	50	0.519	1	0
179.375	1.500	go	0	0	0.000	49	0.530	1	0
181.875	1.500	go	0	0	0.000	49	0.582	1	0
187.375	1.500	go	0	1	0.000	50	0.521	1	0
191.875	1.500	failed stop	1	1	0.340	50	0.341	1	0
194.750	1.500	failed stop	1	0	0.220	49	0.329	1	0
196.750	1.500	go	0	1	0.000	50	0.617	1	0
198.750	1.500	go	0	0	0.000	49	0.320	1	0
201.500	1.500	go	0	1	0.000	50	0.442	1	0
206.250	1.500	go	0	1	0.000	50	0.403	1	0
208.500	1.500	go	0	1	0.000	50	0.529	1	0
211.250	1.500	successful stop	1	0	0.340	0	0.000	0	1
213.375	1.500	go	0	0	0.000	49	0.317	1	0
216.625	1.500	go	0	1	0.000	50	0.386	1	0
219.000	1.500	go	0	1	0.000	50	0.507	1	0
221.250	1.500	go	0	0	0.000	49	0.672	1	0
224.250	1.500	successful stop	1	0	0.340	0	0.000	0	1
226.375	1.500	successful stop	1	1	0.300	0	0.000	0	1
230.750	1.500	go	0	0	0.000	49	0.315	1	0
233.500	1.500	go	0	0	0.000	49	0.396	1	0
235.500	1.500	go	0	1	0.000	50	0.436	1	0
237.875	1.500	go	0	1	0.000	50	0.509	1	0
240.000	1.500	go	0	0	0.000	49	0.527	1	0
242.125	1.500	successful stop	1	1	0.340	0	0.000	0	1
245.500	1.500	go	0	0	0.000	49	0.434	1	0
247.875	1.500	go	0	0	0.000	49	0.483	1	0
249.875	1.500	go	0	0	0.000	49	0.523	1	0
252.625	1.500	go	0	1	0.000	50	0.428	1	0
255.500	1.500	successful stop	1	1	0.300	0	0.000	0	1
257.500	1.500	go	0	0	0.000	49	0.328	1	0
259.500	1.500	go	0	0	0.000	49	0.456	1	0
