onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	included_trial	reason_for_exclusion
11.9799999999996	23.02	1	stimulus	n/a	n/a	white X	0	test trial
35	9.50744909999958	1	stimulus	n/a	n/a	red X	0	test trial
44.54	5	1	stimulus	n/a	n/a	white X	0	test trial
54.1000000000004	21.02	2	stimulus	n/a	n/a	white X	1	n/a
75.0773479999998	9.50913209999999	2	stimulus	n/a	n/a	red X	1	n/a
84.6199999999999	5	2	stimulus	n/a	n/a	white X	1	n/a
91.1599999999999	23	3	stimulus	n/a	n/a	white X	1	n/a
114.133368	9.51008399999955	3	stimulus	n/a	n/a	red X	1	n/a
123.68	5	3	stimulus	n/a	n/a	white X	1	n/a
129.96	22.02	4	stimulus	n/a	n/a	white X	1	n/a
151.9413847	9.50858739999967	4	stimulus	n/a	n/a	red X	1	n/a
161.48	5	4	stimulus	n/a	n/a	white X	1	n/a
167.3	22.02	5	stimulus	n/a	n/a	white X	1	n/a
189.2887762	9.51126849999946	5	stimulus	n/a	n/a	red X	1	n/a
198.84	5	5	stimulus	n/a	n/a	white X	1	n/a
207.1	23	6	stimulus	n/a	n/a	white X	1	n/a
230.0658991	9.51008319999983	6	stimulus	n/a	n/a	red X	1	n/a
239.6	5	6	stimulus	n/a	n/a	white X	1	n/a
245.82	22.02	7	stimulus	n/a	n/a	white X	1	n/a
267.8019436	9.50737590000062	7	stimulus	n/a	n/a	red X	1	n/a
277.34	5	7	stimulus	n/a	n/a	white X	1	n/a
283.52	22.02	8	stimulus	n/a	n/a	white X	1	n/a
305.502818	9.50869359999979	8	stimulus	n/a	n/a	red X	1	n/a
315.04	5	8	stimulus	n/a	n/a	white X	1	n/a
321.12	24.02	9	stimulus	n/a	n/a	white X	1	n/a
345.1126786	9.50920810000025	9	stimulus	n/a	n/a	red X	1	n/a
354.64	5	9	stimulus	n/a	n/a	white X	1	n/a
360.74	22	10	stimulus	n/a	n/a	white X	1	n/a
382.7225185	9.50713360000009	10	stimulus	n/a	n/a	red X	1	n/a
392.26	5	10	stimulus	n/a	n/a	white X	1	n/a
398.16	25.02	11	stimulus	n/a	n/a	white X	1	n/a
423.151241	9.51688579999973	11	stimulus	n/a	n/a	red X	1	n/a
432.7	5	11	stimulus	n/a	n/a	white X	1	n/a
n/a	0	1	foot step	2	2	n/a	0	test trial
n/a	0	1	foot step	1	1	n/a	0	test trial
n/a	0	1	foot step	2	2	n/a	0	test trial
n/a	0	1	foot step	3	3	n/a	0	test trial
n/a	0	1	foot step	2	2	n/a	0	test trial
n/a	0	1	foot step	1	1	n/a	0	test trial
n/a	0	1	foot step	3	3	n/a	0	test trial
n/a	0	1	foot step	2	2	n/a	0	test trial
n/a	0	1	foot step	4	4	n/a	0	test trial
n/a	0	1	foot step	2	2	n/a	0	test trial
n/a	0	1	foot step	4	4	n/a	0	test trial
n/a	0	1	foot step	1	1	n/a	0	test trial
n/a	0	2	foot step	2	2	n/a	1	n/a
n/a	0	2	foot step	1	1	n/a	1	n/a
n/a	0	2	foot step	2	2	n/a	1	n/a
n/a	0	2	foot step	3	3	n/a	1	n/a
n/a	0	2	foot step	2	2	n/a	1	n/a
n/a	0	2	foot step	1	1	n/a	1	n/a
n/a	0	2	foot step	3	3	n/a	1	n/a
n/a	0	2	foot step	2	2	n/a	1	n/a
n/a	0	2	foot step	4	4	n/a	1	n/a
n/a	0	2	foot step	2	2	n/a	1	n/a
n/a	0	2	foot step	4	4	n/a	1	n/a
n/a	0	2	foot step	1	1	n/a	1	n/a
n/a	0	3	foot step	2	2	n/a	1	n/a
n/a	0	3	foot step	1	1	n/a	1	n/a
n/a	0	3	foot step	2	2	n/a	1	n/a
n/a	0	3	foot step	3	3	n/a	1	n/a
n/a	0	3	foot step	2	2	n/a	1	n/a
n/a	0	3	foot step	1	1	n/a	1	n/a
n/a	0	3	foot step	3	3	n/a	1	n/a
n/a	0	3	foot step	2	2	n/a	1	n/a
n/a	0	3	foot step	4	4	n/a	1	n/a
n/a	0	3	foot step	2	2	n/a	1	n/a
n/a	0	3	foot step	4	4	n/a	1	n/a
n/a	0	3	foot step	1	1	n/a	1	n/a
n/a	0	4	foot step	2	2	n/a	1	n/a
n/a	0	4	foot step	1	1	n/a	1	n/a
n/a	0	4	foot step	2	2	n/a	1	n/a
n/a	0	4	foot step	3	3	n/a	1	n/a
n/a	0	4	foot step	2	2	n/a	1	n/a
n/a	0	4	foot step	1	1	n/a	1	n/a
n/a	0	4	foot step	3	3	n/a	1	n/a
n/a	0	4	foot step	2	2	n/a	1	n/a
n/a	0	4	foot step	4	4	n/a	1	n/a
n/a	0	4	foot step	2	2	n/a	1	n/a
n/a	0	4	foot step	4	4	n/a	1	n/a
n/a	0	4	foot step	1	1	n/a	1	n/a
n/a	0	5	foot step	2	2	n/a	1	n/a
n/a	0	5	foot step	1	1	n/a	1	n/a
n/a	0	5	foot step	2	2	n/a	1	n/a
n/a	0	5	foot step	3	3	n/a	1	n/a
n/a	0	5	foot step	2	2	n/a	1	n/a
n/a	0	5	foot step	1	1	n/a	1	n/a
n/a	0	5	foot step	3	3	n/a	1	n/a
n/a	0	5	foot step	2	2	n/a	1	n/a
n/a	0	5	foot step	4	4	n/a	1	n/a
n/a	0	5	foot step	2	2	n/a	1	n/a
n/a	0	5	foot step	4	4	n/a	1	n/a
n/a	0	5	foot step	1	1	n/a	1	n/a
n/a	0	6	foot step	2	2	n/a	1	n/a
n/a	0	6	foot step	1	1	n/a	1	n/a
n/a	0	6	foot step	2	2	n/a	1	n/a
n/a	0	6	foot step	3	3	n/a	1	n/a
n/a	0	6	foot step	2	2	n/a	1	n/a
n/a	0	6	foot step	1	1	n/a	1	n/a
n/a	0	6	foot step	3	3	n/a	1	n/a
n/a	0	6	foot step	2	2	n/a	1	n/a
n/a	0	6	foot step	4	4	n/a	1	n/a
n/a	0	6	foot step	2	2	n/a	1	n/a
n/a	0	6	foot step	4	4	n/a	1	n/a
n/a	0	6	foot step	1	1	n/a	1	n/a
n/a	0	7	foot step	2	2	n/a	1	n/a
n/a	0	7	foot step	1	1	n/a	1	n/a
n/a	0	7	foot step	2	2	n/a	1	n/a
n/a	0	7	foot step	3	3	n/a	1	n/a
n/a	0	7	foot step	2	2	n/a	1	n/a
n/a	0	7	foot step	1	1	n/a	1	n/a
n/a	0	7	foot step	3	3	n/a	1	n/a
n/a	0	7	foot step	2	2	n/a	1	n/a
n/a	0	7	foot step	4	4	n/a	1	n/a
n/a	0	7	foot step	2	2	n/a	1	n/a
n/a	0	7	foot step	4	4	n/a	1	n/a
n/a	0	7	foot step	1	1	n/a	1	n/a
n/a	0	8	foot step	2	2	n/a	1	n/a
n/a	0	8	foot step	1	1	n/a	1	n/a
n/a	0	8	foot step	2	2	n/a	1	n/a
n/a	0	8	foot step	3	3	n/a	1	n/a
n/a	0	8	foot step	2	2	n/a	1	n/a
n/a	0	8	foot step	1	1	n/a	1	n/a
n/a	0	8	foot step	3	3	n/a	1	n/a
n/a	0	8	foot step	2	2	n/a	1	n/a
n/a	0	8	foot step	4	4	n/a	1	n/a
n/a	0	8	foot step	2	2	n/a	1	n/a
n/a	0	8	foot step	4	4	n/a	1	n/a
n/a	0	8	foot step	1	1	n/a	1	n/a
n/a	0	9	foot step	2	2	n/a	1	n/a
n/a	0	9	foot step	1	1	n/a	1	n/a
n/a	0	9	foot step	2	2	n/a	1	n/a
n/a	0	9	foot step	3	3	n/a	1	n/a
n/a	0	9	foot step	2	2	n/a	1	n/a
n/a	0	9	foot step	1	1	n/a	1	n/a
n/a	0	9	foot step	3	3	n/a	1	n/a
n/a	0	9	foot step	2	2	n/a	1	n/a
n/a	0	9	foot step	4	4	n/a	1	n/a
n/a	0	9	foot step	2	2	n/a	1	n/a
n/a	0	9	foot step	4	4	n/a	1	n/a
n/a	0	9	foot step	1	1	n/a	1	n/a
n/a	0	10	foot step	2	2	n/a	1	n/a
n/a	0	10	foot step	1	1	n/a	1	n/a
n/a	0	10	foot step	2	2	n/a	1	n/a
n/a	0	10	foot step	3	3	n/a	1	n/a
n/a	0	10	foot step	2	2	n/a	1	n/a
n/a	0	10	foot step	1	1	n/a	1	n/a
n/a	0	10	foot step	3	3	n/a	1	n/a
n/a	0	10	foot step	2	2	n/a	1	n/a
n/a	0	10	foot step	4	4	n/a	1	n/a
n/a	0	10	foot step	2	2	n/a	1	n/a
n/a	0	10	foot step	4	4	n/a	1	n/a
n/a	0	10	foot step	1	1	n/a	1	n/a
n/a	0	11	foot step	2	2	n/a	1	n/a
n/a	0	11	foot step	1	1	n/a	1	n/a
n/a	0	11	foot step	2	2	n/a	1	n/a
n/a	0	11	foot step	3	3	n/a	1	n/a
n/a	0	11	foot step	2	2	n/a	1	n/a
n/a	0	11	foot step	1	1	n/a	1	n/a
n/a	0	11	foot step	3	3	n/a	1	n/a
n/a	0	11	foot step	2	2	n/a	1	n/a
n/a	0	11	foot step	4	4	n/a	1	n/a
n/a	0	11	foot step	2	2	n/a	1	n/a
n/a	0	11	foot step	4	4	n/a	1	n/a
n/a	0	11	foot step	1	1	n/a	1	n/a
