onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	go-critical	0	1	0.000	50	0.351	1	0
2.625	1.500	go-critical	0	1	0.000	50	0.311	1	0
6.125	1.500	failed stop-noncritical	1	0	0.150	49	0.573	1	0
8.750	1.500	failed stop-critical	1	1	0.150	50	0.338	1	0
11.250	1.500	go-critical	0	1	0.000	50	0.446	1	0
16.250	1.500	failed stop-noncritical	1	0	0.150	49	0.366	1	0
18.500	1.500	go-noncritical	0	0	0.000	49	0.444	1	0
20.750	1.500	go-noncritical	0	0	0.000	49	0.418	1	0
23.125	1.500	go-noncritical	0	0	0.000	49	0.491	1	0
25.250	1.500	go-noncritical	0	0	0.000	49	0.302	1	0
28.000	1.500	go-noncritical	0	0	0.000	49	0.304	1	0
30.125	1.500	go-critical	0	1	0.000	50	0.523	1	0
33.000	1.500	go-noncritical	0	0	0.000	49	0.312	1	0
35.375	1.500	go-critical	0	1	0.000	50	0.537	1	0
39.250	1.500	go-noncritical	0	0	0.000	49	0.382	1	0
42.500	1.500	go-critical	0	1	0.000	50	0.348	1	0
44.500	1.500	go-noncritical	0	0	0.000	49	0.388	1	0
49.125	1.500	go-noncritical	0	0	0.000	49	0.411	1	0
51.125	1.500	go-critical	0	1	0.000	50	0.347	1	0
53.250	1.500	go-critical	0	1	0.000	50	0.462	1	0
55.375	1.500	successful stop-critical	1	1	0.200	0	0.000	0	1
58.125	1.500	go-critical	0	1	0.000	50	0.379	1	0
60.125	1.500	go-critical	0	1	0.000	50	0.315	1	0
62.625	1.500	failed stop-noncritical	1	0	0.200	49	0.527	1	0
64.625	1.500	go-noncritical	0	0	0.000	49	0.351	1	0
67.125	1.500	go-noncritical	0	0	0.000	49	0.347	1	0
69.125	1.500	go-noncritical	0	0	0.000	49	0.363	1	0
71.625	1.500	go-critical	0	1	0.000	50	0.503	1	0
75.125	1.500	successful stop-critical	1	1	0.200	0	0.000	0	1
77.125	1.500	failed stop-noncritical	1	0	0.200	49	0.355	1	0
79.375	1.500	successful stop-critical	1	1	0.150	0	0.000	0	1
82.125	1.500	go-critical	0	1	0.000	50	0.571	1	0
85.375	1.500	go-critical	0	1	0.000	50	0.323	1	0
88.750	1.500	go-critical	0	1	0.000	50	0.266	1	0
91.625	1.500	failed stop-critical	1	1	0.100	50	0.271	1	0
93.875	1.500	go-noncritical	0	0	0.000	49	0.454	1	0
96.000	1.500	go-noncritical	0	0	0.000	49	0.336	1	0
98.000	1.500	failed stop-noncritical	1	0	0.100	49	0.320	1	0
101.625	1.500	go-noncritical	0	0	0.000	49	0.295	1	0
103.625	1.500	go-critical	0	1	0.000	50	0.551	1	0
106.125	1.500	go-noncritical	0	0	0.000	49	0.363	1	0
108.250	1.500	go-noncritical	0	0	0.000	49	0.358	1	0
111.875	1.500	failed stop-critical	1	1	0.250	50	0.462	1	0
113.875	1.500	go-critical	0	1	0.000	50	0.501	1	0
