onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	go-critical	0	1	0.000	50	0.359	1	0
2.125	1.500	go-critical	0	1	0.000	50	0.342	1	0
4.750	1.500	go-noncritical	0	0	0.000	49	0.515	1	0
6.750	1.500	go-critical	0	1	0.000	50	0.411	1	0
9.750	1.500	failed stop-noncritical	1	0	0.100	49	0.435	1	0
12.000	1.500	go-noncritical	0	0	0.000	49	0.385	1	0
14.625	1.500	go-critical	0	1	0.000	50	0.680	1	0
16.875	1.500	go-critical	0	1	0.000	50	0.422	1	0
19.500	1.500	failed stop-noncritical	1	0	0.200	49	0.333	1	0
23.125	1.500	failed stop-critical	1	1	0.200	50	0.388	1	0
25.500	1.500	go-noncritical	0	0	0.000	49	0.437	1	0
27.750	1.500	go-critical	0	1	0.000	50	0.603	1	0
31.875	1.500	failed stop-critical	1	1	0.100	50	0.582	1	0
35.875	1.500	successful stop-critical	1	1	0.150	0	0.000	0	1
38.875	1.500	go-critical	0	1	0.000	50	0.534	1	0
41.125	1.500	go-critical	0	1	0.000	50	0.564	1	0
43.375	1.500	go-noncritical	0	0	0.000	49	0.463	1	0
45.625	1.500	go-noncritical	0	0	0.000	49	0.392	1	0
47.750	1.500	go-noncritical	0	0	0.000	49	0.348	1	0
49.875	1.500	go-noncritical	0	0	0.000	49	0.386	1	0
52.500	1.500	go-critical	0	1	0.000	50	0.613	1	0
54.500	1.500	go-critical	0	1	0.000	50	0.485	1	0
57.125	1.500	go-critical	0	1	0.000	50	0.380	1	0
59.500	1.500	failed stop-noncritical	1	0	0.150	49	0.525	1	0
62.125	1.500	go-noncritical	0	0	0.000	49	0.388	1	0
64.875	1.500	go-critical	0	1	0.000	50	0.550	1	0
66.875	1.500	go-noncritical	0	0	0.000	49	0.398	1	0
69.125	1.500	go-noncritical	0	0	0.000	49	0.404	1	0
72.500	1.500	failed stop-noncritical	1	0	0.150	49	0.589	1	0
75.250	1.500	failed stop-critical	1	1	0.150	50	0.535	1	0
79.625	1.500	go-noncritical	0	0	0.000	49	0.408	1	0
84.000	1.500	go-noncritical	0	0	0.000	49	0.393	1	0
86.250	1.500	go-critical	0	1	0.000	50	0.794	1	0
89.125	1.500	go-critical	0	1	0.000	50	0.452	1	0
91.500	1.500	successful stop-critical	1	1	0.150	0	0.000	0	1
93.750	1.500	go-critical	0	1	0.000	50	0.531	1	0
95.750	1.500	go-critical	0	1	0.000	50	0.443	1	0
97.750	1.500	go-critical	0	1	0.000	50	0.451	1	0
99.750	1.500	go-noncritical	0	0	0.000	49	0.475	1	0
102.500	1.500	failed stop-critical	1	1	0.100	50	0.669	1	0
104.500	1.500	failed stop-noncritical	1	0	0.200	49	0.389	1	0
106.875	1.500	successful stop-critical	1	1	0.050	0	0.000	0	1
110.875	1.500	go-noncritical	0	0	0.000	49	0.358	1	0
113.000	1.500	go-noncritical	0	0	0.000	49	0.417	1	0
116.125	1.500	failed stop-noncritical	1	0	0.150	49	0.372	1	0
118.625	1.500	go-critical	0	1	0.000	50	0.392	1	0
121.500	1.500	failed stop-noncritical	1	0	0.100	49	0.381	1	0
125.875	1.500	go-noncritical	0	0	0.000	49	0.406	1	0
128.500	1.500	go-noncritical	0	0	0.000	49	0.461	1	0
130.875	1.500	failed stop-noncritical	1	0	0.050	49	0.430	1	0
133.875	1.500	go-noncritical	0	0	0.000	49	0.390	1	0
136.000	1.500	go-critical	0	1	0.000	50	0.873	1	0
140.875	1.500	go-critical	0	1	0.000	50	0.438	1	0
