onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	failed stop	1	1	0.270	50	0.446	1	0
3.000	1.500	go	0	0	0.000	49	0.527	1	0
6.000	1.500	go	0	1	0.000	50	0.414	1	0
8.500	1.500	go	0	0	0.000	49	0.339	1	0
11.000	1.500	successful stop	1	1	0.230	0	0.000	0	1
14.000	1.500	go	0	0	0.000	49	0.365	1	0
16.125	1.500	go	0	0	0.000	49	0.392	1	0
18.625	1.500	go	0	1	0.000	50	0.435	1	0
20.625	1.500	go	0	1	0.000	50	0.555	1	0
22.750	1.500	go	0	0	0.000	49	0.342	1	0
25.000	1.500	go	0	0	0.000	49	0.355	1	0
27.750	1.500	failed stop	1	1	0.230	50	0.333	1	0
30.625	1.500	go	0	1	0.000	50	0.377	1	0
32.750	1.500	failed stop	1	1	0.270	50	0.380	1	0
35.000	1.500	go	0	0	0.000	49	0.330	1	0
38.000	1.500	go	0	0	0.000	49	0.378	1	0
41.500	1.500	failed stop	1	0	0.350	49	0.445	1	0
43.625	1.500	go	0	0	0.000	49	0.519	1	0
45.625	1.500	go	0	1	0.000	50	0.479	1	0
48.625	1.500	go	0	1	0.000	50	0.423	1	0
51.625	1.500	go	0	0	0.000	49	0.374	1	0
53.750	1.500	successful stop	1	0	0.310	0	0.000	0	1
55.750	1.500	go	0	1	0.000	50	0.408	1	0
58.500	1.500	go	0	1	0.000	50	0.434	1	0
61.625	1.500	go	0	0	0.000	49	0.460	1	0
64.500	1.500	failed stop	1	0	0.310	49	0.433	1	0
69.125	1.500	go	0	1	0.000	50	0.439	1	0
71.500	1.500	go	0	1	0.000	50	0.424	1	0
73.750	1.500	go	0	0	0.000	49	0.397	1	0
76.125	1.500	go	0	1	0.000	50	0.390	1	0
78.875	1.500	go	0	1	0.000	50	0.431	1	0
81.000	1.500	successful stop	1	0	0.230	0	0.000	0	1
83.375	1.500	go	0	0	0.000	49	0.419	1	0
86.375	1.500	go	0	0	0.000	49	0.514	1	0
90.500	1.500	successful stop	1	1	0.270	0	0.000	0	1
93.625	1.500	go	0	1	0.000	50	0.439	1	0
95.875	1.500	go	0	0	0.000	49	0.324	1	0
98.000	1.500	go	0	0	0.000	49	0.479	1	0
100.375	1.500	go	0	1	0.000	50	0.400	1	0
103.625	1.500	successful stop	1	1	0.230	0	0.000	0	1
106.625	1.500	go	0	1	0.000	50	0.421	1	0
108.875	1.500	failed stop	1	1	0.350	50	0.306	1	0
111.750	1.500	go	0	0	0.000	49	0.383	1	0
114.000	1.500	go	0	0	0.000	49	0.389	1	0
116.125	1.500	go	0	0	0.000	49	0.527	1	0
121.125	1.500	go	0	0	0.000	49	0.382	1	0
123.125	1.500	go	0	1	0.000	50	0.366	1	0
125.125	1.500	failed stop	1	1	0.350	50	0.454	1	0
127.125	1.500	go	0	1	0.000	50	0.397	1	0
129.125	1.500	go	0	1	0.000	50	0.309	1	0
132.125	1.500	go	0	0	0.000	49	0.445	1	0
135.500	1.500	failed stop	1	0	0.310	49	0.397	1	0
138.250	1.500	successful stop	1	0	0.230	0	0.000	0	1
141.750	1.500	go	0	1	0.000	50	0.418	1	0
143.875	1.500	go	0	1	0.000	50	0.372	1	0
146.500	1.500	go	0	0	0.000	49	0.363	1	0
150.625	1.500	go	0	1	0.000	50	0.525	1	0
152.750	1.500	go	0	1	0.000	50	0.408	1	0
155.875	1.500	go	0	0	0.000	49	0.386	1	0
159.125	1.500	failed stop	1	0	0.350	49	0.432	1	0
163.000	1.500	successful stop	1	0	0.230	0	0.000	0	1
165.500	1.500	go	0	0	0.000	49	0.376	1	0
168.000	1.500	go	0	1	0.000	50	0.268	1	0
170.750	1.500	go	0	1	0.000	50	0.285	1	0
174.250	1.500	go	0	0	0.000	49	0.384	1	0
179.250	1.500	go	0	0	0.000	49	0.440	1	0
181.375	1.500	go	0	1	0.000	50	0.418	1	0
183.625	1.500	successful stop	1	1	0.270	0	0.000	0	1
185.750	1.500	go	0	0	0.000	49	0.395	1	0
187.750	1.500	go	0	1	0.000	50	0.330	1	0
190.625	1.500	go	0	0	0.000	49	0.351	1	0
192.625	1.500	failed stop	1	1	0.310	50	0.463	1	0
195.500	1.500	go	0	0	0.000	49	0.283	1	0
198.875	1.500	go	0	1	0.000	50	0.323	1	0
201.125	1.500	failed stop	1	1	0.350	50	0.393	1	0
204.125	1.500	go	0	0	0.000	49	0.328	1	0
206.250	1.500	go	0	0	0.000	49	0.395	1	0
208.500	1.500	go	0	0	0.000	49	0.361	1	0
210.750	1.500	go	0	1	0.000	50	0.502	1	0
213.250	1.500	successful stop	1	1	0.270	0	0.000	0	1
216.500	1.500	go	0	1	0.000	50	0.407	1	0
221.500	1.500	go	0	1	0.000	50	0.415	1	0
225.250	1.500	failed stop	1	0	0.350	49	0.456	1	0
228.000	1.500	go	0	0	0.000	49	0.425	1	0
231.250	1.500	go	0	0	0.000	49	0.407	1	0
234.875	1.500	go	0	1	0.000	50	0.517	1	0
239.875	1.500	failed stop	1	0	0.310	49	0.405	1	0
245.125	1.500	go	0	1	0.000	50	0.474	1	0
247.875	1.500	go	0	1	0.000	50	0.603	1	0
250.250	1.500	junk	0	0	0.000	0	0.000	0	0
252.875	1.500	go	0	1	0.000	50	0.346	1	0
256.250	1.500	failed stop	1	0	0.350	49	0.403	1	0
258.250	1.500	failed stop	1	0	0.310	49	0.467	1	0
262.000	1.500	go	0	0	0.000	49	0.372	1	0
265.500	1.500	go	0	1	0.000	50	0.399	1	0
268.750	1.500	go	0	1	0.000	50	0.397	1	0
270.875	1.500	go	0	1	0.000	50	0.383	1	0
272.875	1.500	go	0	0	0.000	49	0.503	1	0
275.625	1.500	go	0	0	0.000	49	0.489	1	0
278.750	1.500	successful stop	1	1	0.270	0	0.000	0	1
281.625	1.500	successful stop	1	1	0.350	0	0.000	0	1
286.625	1.500	go	0	0	0.000	49	0.367	1	0
288.875	1.500	go	0	1	0.000	50	0.276	1	0
291.125	1.500	go	0	0	0.000	49	0.306	1	0
293.125	1.500	go	0	0	0.000	49	0.418	1	0
296.625	1.500	go	0	0	0.000	49	0.653	1	0
299.000	1.500	successful stop	1	1	0.230	0	0.000	0	1
302.625	1.500	go	0	1	0.000	50	0.556	1	0
305.000	1.500	go	0	0	0.000	49	0.517	1	0
309.625	1.500	go	0	0	0.000	49	0.523	1	0
311.875	1.500	successful stop	1	1	0.270	0	0.000	0	1
314.500	1.500	go	0	1	0.000	50	0.511	1	0
317.375	1.500	go	0	1	0.000	50	0.451	1	0
319.375	1.500	go	0	0	0.000	49	0.595	1	0
321.750	1.500	go	0	1	0.000	50	0.468	1	0
323.750	1.500	failed stop	1	0	0.310	49	0.380	1	0
326.500	1.500	go	0	0	0.000	49	0.517	1	0
