onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	included_trial	reason_for_exclusion
10.9799999999959	24.02	1	stimulus	n/a	n/a	white X	0	test trial
35	9.50438620000205	1	stimulus	n/a	n/a	red X	0	test trial
35.486502899992	0	1	finger press	4	4	n/a	0	test trial
36.0677931999962	0	1	finger press	3	3	n/a	0	test trial
36.8127173999965	0	1	finger press	4	4	n/a	0	test trial
37.4675975999999	0	1	finger press	1	1	n/a	0	test trial
38.1068284999928	0	1	finger press	4	4	n/a	0	test trial
38.7295447999932	0	1	finger press	1	1	n/a	0	test trial
39.3662926999968	0	1	finger press	2	2	n/a	0	test trial
40.1612129999994	0	1	finger press	4	4	n/a	0	test trial
41.0785388999939	0	1	finger press	3	3	n/a	0	test trial
41.6424350000016	0	1	finger press	2	2	n/a	0	test trial
42.270528699999	0	1	finger press	1	1	n/a	0	test trial
42.9291726999945	0	1	finger press	2	2	n/a	0	test trial
44.5	5	1	stimulus	n/a	n/a	white X	0	test trial
51.820000000007	21.02	2	stimulus	n/a	n/a	white X	1	n/a
72.8399187999894	9.50323450000724	2	stimulus	n/a	n/a	red X	1	n/a
73.5872647999931	0	2	finger press	4	4	n/a	1	n/a
74.1700235999888	0	2	finger press	3	3	n/a	1	n/a
74.7742543999921	0	2	finger press	4	4	n/a	1	n/a
75.3455369000003	0	2	finger press	1	1	n/a	1	n/a
75.9155235999933	0	2	finger press	4	4	n/a	1	n/a
76.6331093999906	0	2	finger press	1	1	n/a	1	n/a
77.2454748000018	0	2	finger press	2	2	n/a	1	n/a
77.7985341000021	0	2	finger press	4	4	n/a	1	n/a
78.379883799993	0	2	finger press	3	3	n/a	1	n/a
78.93468939999	0	2	finger press	2	2	n/a	1	n/a
79.5412257999997	0	2	finger press	1	1	n/a	1	n/a
80.1223221999971	0	2	finger press	2	2	n/a	1	n/a
82.3399999999965	5	2	stimulus	n/a	n/a	white X	1	n/a
88.8999999999942	21.02	3	stimulus	n/a	n/a	white X	1	n/a
