onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	failed stop	1	1	0.235	50	0.534	1	0
3.000	1.500	junk	0	0	0.000	0	0.000	0	0
6.000	1.500	go	0	1	0.000	50	0.526	1	0
8.500	1.500	go	0	0	0.000	49	0.466	1	0
11.000	1.500	failed stop	1	1	0.275	50	0.446	1	0
14.000	1.500	go	0	0	0.000	49	0.485	1	0
16.125	1.500	go	0	0	0.000	49	0.512	1	0
18.625	1.500	go	0	1	0.000	50	0.531	1	0
20.625	1.500	go	0	1	0.000	50	0.571	1	0
22.750	1.500	go	0	0	0.000	49	0.542	1	0
25.000	1.500	go	0	0	0.000	49	0.659	1	0
27.750	1.500	failed stop	1	1	0.315	50	0.493	1	0
30.625	1.500	go	0	1	0.000	50	0.545	1	0
32.750	1.500	successful stop	1	1	0.275	0	0.000	0	1
35.000	1.500	go	0	0	0.000	49	0.570	1	0
38.000	1.500	go	0	0	0.000	49	0.801	1	0
41.500	1.500	successful stop	1	0	0.315	0	0.000	0	1
43.625	1.500	go	0	0	0.000	49	0.727	1	0
45.625	1.500	go	0	1	0.000	50	0.487	1	0
48.625	1.500	go	0	1	0.000	50	0.654	1	0
51.625	1.500	go	0	0	0.000	49	0.454	1	0
53.750	1.500	successful stop	1	0	0.195	0	0.000	0	1
55.750	1.500	go	0	1	0.000	50	0.488	1	0
58.500	1.500	go	0	1	0.000	50	0.562	1	0
61.625	1.500	go	0	0	0.000	49	0.476	1	0
64.500	1.500	successful stop	1	0	0.315	0	0.000	0	1
69.125	1.500	go	0	1	0.000	50	0.503	1	0
71.500	1.500	go	0	1	0.000	50	0.511	1	0
73.750	1.500	go	0	0	0.000	49	0.573	1	0
76.125	1.500	go	0	1	0.000	50	0.822	1	0
78.875	1.500	go	0	1	0.000	50	0.487	1	0
81.000	1.500	successful stop	1	0	0.235	0	0.000	0	1
83.375	1.500	go	0	0	0.000	49	0.563	1	0
86.375	1.500	go	0	0	0.000	49	0.658	1	0
90.500	1.500	failed stop	1	1	0.275	50	0.397	1	0
93.625	1.500	go	0	1	0.000	50	0.543	1	0
95.875	1.500	go	0	0	0.000	49	0.469	1	0
98.000	1.500	go	0	0	0.000	49	0.495	1	0
100.375	1.500	go	0	1	0.000	50	0.536	1	0
103.625	1.500	successful stop	1	1	0.235	0	0.000	0	1
106.625	1.500	go	0	1	0.000	50	0.541	1	0
108.875	1.500	successful stop	1	1	0.195	0	0.000	0	1
111.750	1.500	go	0	0	0.000	49	0.599	1	0
114.000	1.500	go	0	0	0.000	49	0.452	1	0
116.125	1.500	go	0	0	0.000	49	0.439	1	0
121.125	1.500	go	0	0	0.000	49	0.574	1	0
123.125	1.500	go	0	1	0.000	50	0.470	1	0
125.125	1.500	successful stop	1	1	0.235	0	0.000	0	1
127.125	1.500	go	0	1	0.000	50	0.501	1	0
129.125	1.500	go	0	1	0.000	50	0.413	1	0
132.125	1.500	go	0	0	0.000	49	0.724	1	0
