filename	acq_time
eeg/sub-87_ses-stand_task-dualWalking_eeg.vhdr	1800-12-31T05:05:05.000
motion/sub-87_ses-stand_task-dualWalking_tracksys-PhaseSpace1_motion.tsv	1800-12-31T05:05:16.338
motion/sub-87_ses-stand_task-dualWalking_tracksys-PhaseSpace2_motion.tsv	1800-12-31T05:05:15.797
motion/sub-87_ses-stand_task-dualWalking_tracksys-PhaseSpace3_motion.tsv	1800-12-31T05:05:17.496
motion/sub-87_ses-stand_task-dualWalking_tracksys-PhaseSpace4_motion.tsv	1800-12-31T05:05:17.496
motion/sub-87_ses-stand_task-dualWalking_tracksys-PhaseSpace5_motion.tsv	1800-12-31T05:05:16.005
motion/sub-87_ses-stand_task-dualWalking_tracksys-PhaseSpace6_motion.tsv	1800-12-31T05:05:17.484
motion/sub-87_ses-stand_task-dualWalking_tracksys-PhaseSpace7_motion.tsv	1800-12-31T05:05:17.488
motion/sub-87_ses-stand_task-dualWalking_tracksys-PhaseSpace8_motion.tsv	1800-12-31T05:05:14.475
motion/sub-87_ses-stand_task-dualWalking_tracksys-PhaseSpace9_motion.tsv	1800-12-31T05:05:17.494
